date, temp (C), RH (%), epoch time (s)
2018-03-27_145748,23.19,26.41,1522180668.225961
2018-03-27_145758,23.18,26.40,1522180678.2259748
2018-03-27_145808,23.19,26.44,1522180688.2259889
2018-03-27_145818,23.18,26.47,1522180698.226003
2018-03-27_145828,23.19,26.46,1522180708.226017
2018-03-27_145838,23.19,26.47,1522180718.2260308
2018-03-27_145848,23.19,26.47,1522180728.226045
2018-03-27_145858,23.19,26.48,1522180738.226059
2018-03-27_145908,23.19,26.48,1522180748.2260728
2018-03-27_145918,23.19,26.50,1522180758.2260869
2018-03-27_145928,23.22,26.51,1522180768.226101
2018-03-27_145938,23.22,26.51,1522180778.2261147
2018-03-27_145948,23.19,26.56,1522180788.2261288
2018-03-27_145958,23.21,26.50,1522180798.226143
2018-03-27_150008,23.21,26.53,1522180808.2261567
2018-03-27_150018,23.21,26.57,1522180818.2261708
2018-03-27_150028,23.21,26.54,1522180828.2261848
2018-03-27_150038,23.22,26.56,1522180838.2261987
2018-03-27_150048,23.22,26.58,1522180848.226213
2018-03-27_150058,23.18,26.56,1522180858.226227
2018-03-27_150108,23.19,26.56,1522180868.226241
2018-03-27_150118,23.21,26.58,1522180878.226255
2018-03-27_150128,23.21,26.58,1522180888.226269
2018-03-27_150138,23.19,26.60,1522180898.226283
2018-03-27_150148,23.21,26.58,1522180908.226297
2018-03-27_150158,23.19,26.58,1522180918.226311
2018-03-27_150208,23.21,26.66,1522180928.226325
2018-03-27_150218,23.21,26.63,1522180938.2263389
2018-03-27_150228,23.21,26.63,1522180948.226353
2018-03-27_150238,23.18,26.64,1522180958.226367
2018-03-27_150248,23.19,26.64,1522180968.2263808
2018-03-27_150258,23.21,26.66,1522180978.226395
2018-03-27_150308,23.21,26.68,1522180988.226409
2018-03-27_150318,23.18,26.64,1522180998.2264228
2018-03-27_150328,23.18,26.67,1522181008.2264369
2018-03-27_150338,23.21,26.64,1522181018.226451
2018-03-27_150348,23.19,26.67,1522181028.226465
2018-03-27_150358,23.19,26.65,1522181038.2264788
2018-03-27_150408,23.21,26.68,1522181048.226493
2018-03-27_150418,23.19,26.66,1522181058.226507
2018-03-27_150428,23.21,26.70,1522181068.2265208
2018-03-27_150438,23.19,26.67,1522181078.2265348
2018-03-27_150448,23.19,26.66,1522181088.226549
2018-03-27_150458,23.21,26.67,1522181098.2265627
2018-03-27_150508,23.21,26.66,1522181108.2265768
2018-03-27_150518,23.19,26.71,1522181118.2265909
2018-03-27_150528,23.19,26.68,1522181128.2266047
2018-03-27_150538,23.21,26.60,1522181138.2266188
2018-03-27_150548,23.22,26.67,1522181148.226633
2018-03-27_150558,23.18,26.68,1522181158.226647
2018-03-27_150608,23.21,26.66,1522181168.226661
2018-03-27_150618,23.19,26.65,1522181178.226675
2018-03-27_150628,23.21,26.61,1522181188.226689
2018-03-27_150638,23.19,26.63,1522181198.226703
2018-03-27_150648,23.21,26.61,1522181208.226717
2018-03-27_150658,23.21,26.68,1522181218.226731
2018-03-27_150708,23.21,26.61,1522181228.226745
2018-03-27_150718,23.21,26.63,1522181238.226759
2018-03-27_150728,23.19,26.66,1522181248.226773
2018-03-27_150738,23.18,26.60,1522181258.2267869
2018-03-27_150748,23.22,26.60,1522181268.226801
2018-03-27_150758,23.18,26.63,1522181278.226815
2018-03-27_150808,23.21,26.60,1522181288.2268288
2018-03-27_150818,23.18,26.58,1522181298.2268429
2018-03-27_150828,23.18,26.56,1522181308.226857
2018-03-27_150838,23.21,26.57,1522181318.2268708
2018-03-27_150848,23.18,26.58,1522181328.2268848
2018-03-27_150858,23.19,26.57,1522181338.226899
2018-03-27_150908,23.19,26.54,1522181348.226913
2018-03-27_150918,23.18,26.48,1522181358.2269268
2018-03-27_150928,23.17,26.52,1522181368.2269409
2018-03-27_150938,23.19,26.53,1522181378.226955
2018-03-27_150948,23.19,26.50,1522181388.2269688
2018-03-27_150958,23.19,26.48,1522181398.2269828
2018-03-27_151008,23.18,26.47,1522181408.226997
2018-03-27_151018,23.18,26.45,1522181418.2270107
2018-03-27_151028,23.19,26.45,1522181428.2270248
2018-03-27_151038,23.19,26.47,1522181438.2270389
2018-03-27_151048,23.17,26.45,1522181448.2270527
2018-03-27_151058,23.19,26.39,1522181458.227067
2018-03-27_151108,23.17,26.37,1522181468.227081
2018-03-27_151118,23.19,26.37,1522181478.227095
2018-03-27_151128,23.18,26.39,1522181488.227109
2018-03-27_151138,23.18,26.38,1522181498.227123
2018-03-27_151148,23.18,26.37,1522181508.227137
2018-03-27_151158,23.18,26.33,1522181518.227151
2018-03-27_151208,23.18,26.30,1522181528.227165
2018-03-27_151218,23.18,26.30,1522181538.227179
2018-03-27_151228,23.18,26.27,1522181548.2271929
2018-03-27_151238,23.18,26.29,1522181558.227207
2018-03-27_151248,23.18,26.21,1522181568.227221
2018-03-27_151258,23.18,26.18,1522181578.2272348
2018-03-27_151308,23.17,26.20,1522181588.227249
2018-03-27_151318,23.17,26.11,1522181598.227263
2018-03-27_151328,23.18,26.14,1522181608.2272768
2018-03-27_151338,23.18,26.17,1522181618.2272909
2018-03-27_151348,23.18,26.17,1522181628.227305
2018-03-27_151358,23.14,26.11,1522181638.2273188
2018-03-27_151408,23.17,26.11,1522181648.2273328
2018-03-27_151418,23.17,26.11,1522181658.227347
2018-03-27_151428,23.17,26.07,1522181668.227361
2018-03-27_151438,23.18,26.10,1522181678.2273748
2018-03-27_151448,23.17,26.07,1522181688.2273889
2018-03-27_151458,23.17,26.03,1522181698.227403
2018-03-27_151508,23.17,26.02,1522181708.2274168
2018-03-27_151518,23.17,26.03,1522181718.2274308
2018-03-27_151528,23.15,26.01,1522181728.227445
2018-03-27_151538,23.15,26.05,1522181738.2274587
2018-03-27_151548,23.15,26.01,1522181748.2274728
2018-03-27_151558,23.17,26.03,1522181758.227487
2018-03-27_151608,23.17,26.00,1522181768.227501
2018-03-27_151618,23.18,26.04,1522181778.227515
2018-03-27_151628,23.17,25.94,1522181788.227529
2018-03-27_151638,23.17,26.01,1522181798.2275429
2018-03-27_151648,23.15,25.91,1522181808.227557
2018-03-27_151658,23.15,25.97,1522181818.227571
2018-03-27_151708,23.17,25.97,1522181828.227585
2018-03-27_151718,23.17,25.88,1522181838.227599
2018-03-27_151728,23.15,25.92,1522181848.227613
2018-03-27_151738,23.17,25.88,1522181858.227627
2018-03-27_151748,23.17,25.88,1522181868.2276409
2018-03-27_151758,23.18,25.92,1522181878.227655
2018-03-27_151808,23.18,25.91,1522181888.227669
2018-03-27_151818,23.19,25.83,1522181898.2276828
2018-03-27_151828,23.17,25.82,1522181908.227697
2018-03-27_151838,23.19,25.80,1522181918.227711
2018-03-27_151848,23.18,25.83,1522181928.2277248
2018-03-27_151858,23.19,25.82,1522181938.2277389
2018-03-27_151908,23.18,25.77,1522181948.227753
2018-03-27_151918,23.19,25.77,1522181958.2277668
2018-03-27_151928,23.18,25.76,1522181968.2277808
2018-03-27_151938,23.19,25.70,1522181978.227795
2018-03-27_151948,23.18,25.69,1522181988.227809
2018-03-27_151958,23.19,25.73,1522181998.2278228
2018-03-27_152008,23.19,25.76,1522182008.2278368
2018-03-27_152018,23.19,25.72,1522182018.227851
2018-03-27_152028,23.19,25.69,1522182028.2278647
2018-03-27_152038,23.19,25.75,1522182038.2278788
2018-03-27_152048,23.19,25.73,1522182048.2278929
2018-03-27_152058,23.21,25.70,1522182058.2279067
2018-03-27_152108,23.19,25.72,1522182068.227921
2018-03-27_152118,23.21,25.70,1522182078.227935
2018-03-27_152128,23.21,25.69,1522182088.227949
2018-03-27_152138,23.22,25.71,1522182098.227963
2018-03-27_152148,23.22,25.69,1522182108.227977
2018-03-27_152158,23.21,25.69,1522182118.2279909
2018-03-27_152208,23.21,25.64,1522182128.228005
2018-03-27_152218,23.24,25.62,1522182138.228019
2018-03-27_152228,23.24,25.66,1522182148.228033
2018-03-27_152238,23.22,25.65,1522182158.228047
2018-03-27_152248,23.21,25.62,1522182168.228061
2018-03-27_152258,23.22,25.65,1522182178.228075
2018-03-27_152308,23.24,25.62,1522182188.2280889
2018-03-27_152318,23.22,25.64,1522182198.228103
2018-03-27_152328,23.22,25.64,1522182208.228117
2018-03-27_152338,23.22,25.66,1522182218.2281308
2018-03-27_152348,23.21,25.67,1522182228.228145
2018-03-27_152358,23.25,25.64,1522182238.228159
2018-03-27_152408,23.24,25.64,1522182248.2281728
2018-03-27_152418,23.22,25.66,1522182258.2281868
2018-03-27_152428,23.24,25.62,1522182268.228201
2018-03-27_152438,23.22,25.64,1522182278.2282147
2018-03-27_152448,23.24,25.62,1522182288.2282288
2018-03-27_152458,23.24,25.65,1522182298.2282429
2018-03-27_152508,23.22,25.65,1522182308.228257
2018-03-27_152518,23.25,25.65,1522182318.2282708
2018-03-27_152528,23.21,25.66,1522182328.2282848
2018-03-27_152538,23.24,25.64,1522182338.228299
2018-03-27_152548,23.24,25.65,1522182348.2283127
2018-03-27_152558,23.24,25.65,1522182358.2283268
2018-03-27_152608,23.25,25.61,1522182368.228341
2018-03-27_152618,23.24,25.68,1522182378.228355
2018-03-27_152628,23.25,25.64,1522182388.228369
2018-03-27_152638,23.25,25.64,1522182398.228383
2018-03-27_152648,23.24,25.62,1522182408.228397
2018-03-27_152658,23.25,25.69,1522182418.228411
2018-03-27_152708,23.25,25.64,1522182428.228425
2018-03-27_152718,23.25,25.68,1522182438.2284389
2018-03-27_152728,23.25,25.69,1522182448.228453
2018-03-27_152738,23.25,25.67,1522182458.228467
2018-03-27_152748,23.25,25.65,1522182468.228481
2018-03-27_152758,23.25,25.71,1522182478.228495
2018-03-27_152808,23.25,25.71,1522182488.228509
2018-03-27_152818,23.24,25.72,1522182498.228523
2018-03-27_152828,23.25,25.75,1522182508.2285368
2018-03-27_152838,23.25,25.69,1522182518.228551
2018-03-27_152848,23.25,25.67,1522182528.228565
2018-03-27_152858,23.25,25.74,1522182538.2285788
2018-03-27_152908,23.22,25.70,1522182548.2285929
2018-03-27_152918,23.25,25.72,1522182558.228607
2018-03-27_152928,23.25,25.75,1522182568.2286208
2018-03-27_152938,23.25,25.72,1522182578.2286348
2018-03-27_152948,23.26,25.80,1522182588.228649
2018-03-27_152958,23.26,25.82,1522182598.2286627
2018-03-27_153008,23.28,25.82,1522182608.2286768
2018-03-27_153018,23.26,25.85,1522182618.2286909
2018-03-27_153028,23.25,25.80,1522182628.228705
2018-03-27_153038,23.26,25.78,1522182638.2287188
2018-03-27_153048,23.26,25.86,1522182648.2287328
2018-03-27_153058,23.26,25.82,1522182658.228747
2018-03-27_153108,23.28,25.85,1522182668.2287607
2018-03-27_153118,23.25,25.82,1522182678.228775
2018-03-27_153128,23.26,25.88,1522182688.228789
2018-03-27_153138,23.26,25.84,1522182698.228803
2018-03-27_153148,23.28,25.86,1522182708.228817
2018-03-27_153158,23.26,25.91,1522182718.228831
2018-03-27_153208,23.28,25.89,1522182728.228845
2018-03-27_153218,23.26,25.92,1522182738.228859
2018-03-27_153228,23.28,25.92,1522182748.228873
2018-03-27_153238,23.26,25.94,1522182758.2288868
2018-03-27_153248,23.26,25.92,1522182768.228901
2018-03-27_153258,23.28,25.94,1522182778.228915
2018-03-27_153308,23.28,25.98,1522182788.228929
2018-03-27_153318,23.28,25.99,1522182798.2289429
2018-03-27_153328,23.28,25.99,1522182808.228957
2018-03-27_153338,23.25,25.98,1522182818.228971
2018-03-27_153348,23.26,25.99,1522182828.2289848
2018-03-27_153358,23.28,26.05,1522182838.228999
2018-03-27_153408,23.26,26.05,1522182848.229013
2018-03-27_153418,23.28,26.03,1522182858.2290268
2018-03-27_153428,23.29,26.07,1522182868.2290409
2018-03-27_153438,23.26,26.07,1522182878.229055
2018-03-27_153448,23.28,26.08,1522182888.2290688
2018-03-27_153458,23.28,26.12,1522182898.2290828
2018-03-27_153508,23.26,26.12,1522182908.229097
2018-03-27_153518,23.28,26.15,1522182918.2291107
2018-03-27_153528,23.26,26.12,1522182928.2291248
2018-03-27_153538,23.28,26.12,1522182938.2291389
2018-03-27_153548,23.26,26.17,1522182948.229153
2018-03-27_153558,23.25,26.12,1522182958.2291667
2018-03-27_153608,23.28,26.18,1522182968.2291808
2018-03-27_153618,23.29,26.18,1522182978.229195
2018-03-27_153628,23.26,26.15,1522182988.229209
2018-03-27_153638,23.26,26.19,1522182998.229223
2018-03-27_153648,23.28,26.18,1522183008.229237
2018-03-27_153658,23.28,26.24,1522183018.229251
2018-03-27_153708,23.26,26.19,1522183028.229265
2018-03-27_153718,23.28,26.24,1522183038.229279
2018-03-27_153728,23.25,26.19,1522183048.2292929
2018-03-27_153738,23.28,26.26,1522183058.229307
2018-03-27_153748,23.28,26.22,1522183068.229321
2018-03-27_153758,23.28,26.25,1522183078.2293348
2018-03-27_153808,23.26,26.25,1522183088.229349
2018-03-27_153818,23.26,26.28,1522183098.229363
2018-03-27_153828,23.25,26.32,1522183108.229377
2018-03-27_153838,23.26,26.33,1522183118.2293909
2018-03-27_153848,23.28,26.29,1522183128.229405
2018-03-27_153858,23.29,26.33,1522183138.229419
2018-03-27_153908,23.29,26.33,1522183148.2294328
2018-03-27_153918,23.25,26.39,1522183158.229447
2018-03-27_153928,23.29,26.42,1522183168.229461
2018-03-27_153938,23.26,26.38,1522183178.2294748
2018-03-27_153948,23.29,26.35,1522183188.2294888
2018-03-27_153958,23.28,26.35,1522183198.229503
2018-03-27_154008,23.29,26.40,1522183208.2295167
2018-03-27_154018,23.29,26.39,1522183218.2295308
2018-03-27_154028,23.28,26.39,1522183228.2295449
2018-03-27_154038,23.29,26.41,1522183238.2295587
2018-03-27_154048,23.26,26.42,1522183248.2295728
2018-03-27_154058,23.28,26.41,1522183258.2295868
2018-03-27_154108,23.29,26.43,1522183268.229601
2018-03-27_154118,23.28,26.40,1522183278.2296147
2018-03-27_154128,23.29,26.45,1522183288.229629
2018-03-27_154138,23.28,26.46,1522183298.229643
2018-03-27_154148,23.28,26.49,1522183308.229657
2018-03-27_154158,23.28,26.46,1522183318.229671
2018-03-27_154208,23.28,26.50,1522183328.229685
2018-03-27_154218,23.28,26.52,1522183338.229699
2018-03-27_154228,23.26,26.46,1522183348.229713
2018-03-27_154238,23.26,26.52,1522183358.229727
2018-03-27_154248,23.29,26.53,1522183368.2297409
2018-03-27_154258,23.31,26.52,1522183378.229755
2018-03-27_154308,23.29,26.55,1522183388.229769
2018-03-27_154318,23.29,26.52,1522183398.2297828
2018-03-27_154328,23.29,26.46,1522183408.229797
2018-03-27_154338,23.28,26.49,1522183418.229811
2018-03-27_154348,23.28,26.46,1522183428.229825
2018-03-27_154358,23.29,26.51,1522183438.2298388
2018-03-27_154408,23.31,26.54,1522183448.229853
2018-03-27_154418,23.31,26.52,1522183458.229867
2018-03-27_154428,23.31,26.52,1522183468.2298808
2018-03-27_154438,23.29,26.51,1522183478.2298949
2018-03-27_154448,23.29,26.54,1522183488.229909
2018-03-27_154458,23.29,26.52,1522183498.2299228
2018-03-27_154508,23.28,26.51,1522183508.2299368
2018-03-27_154518,23.29,26.55,1522183518.229951
2018-03-27_154528,23.31,26.56,1522183528.2299647
2018-03-27_154538,23.29,26.53,1522183538.2299788
2018-03-27_154548,23.32,26.53,1522183548.2299929
2018-03-27_154558,23.31,26.54,1522183558.2300067
2018-03-27_154608,23.29,26.51,1522183568.2300208
2018-03-27_154618,23.32,26.56,1522183578.2300348
2018-03-27_154628,23.32,26.55,1522183588.2300491
2018-03-27_154638,23.32,26.54,1522183598.230063
2018-03-27_154648,23.31,26.58,1522183608.230077
2018-03-27_154658,23.29,26.55,1522183618.230091
2018-03-27_154708,23.31,26.52,1522183628.230105
2018-03-27_154718,23.32,26.54,1522183638.230119
2018-03-27_154728,23.32,26.55,1522183648.230133
2018-03-27_154738,23.31,26.51,1522183658.230147
2018-03-27_154748,23.31,26.52,1522183668.230161
2018-03-27_154758,23.32,26.55,1522183678.230175
2018-03-27_154808,23.32,26.59,1522183688.2301888
2018-03-27_154818,23.33,26.55,1522183698.230203
2018-03-27_154828,23.32,26.58,1522183708.230217
2018-03-27_154838,23.31,26.58,1522183718.2302308
2018-03-27_154848,23.33,26.55,1522183728.2302449
2018-03-27_154858,23.32,26.54,1522183738.230259
2018-03-27_154908,23.32,26.56,1522183748.230273
2018-03-27_154918,23.32,26.56,1522183758.2302868
2018-03-27_154928,23.31,26.54,1522183768.230301
2018-03-27_154938,23.33,26.52,1522183778.230315
2018-03-27_154948,23.32,26.49,1522183788.2303288
2018-03-27_154958,23.33,26.54,1522183798.2303429
2018-03-27_155008,23.33,26.57,1522183808.230357
2018-03-27_155018,23.36,26.51,1522183818.2303708
2018-03-27_155028,23.33,26.52,1522183828.2303848
2018-03-27_155038,23.32,26.48,1522183838.230399
2018-03-27_155048,23.35,26.52,1522183848.2304127
2018-03-27_155058,23.36,26.52,1522183858.2304268
2018-03-27_155108,23.35,26.54,1522183868.2304409
2018-03-27_155118,23.35,26.54,1522183878.2304547
2018-03-27_155128,23.38,26.54,1522183888.2304688
2018-03-27_155138,23.35,26.51,1522183898.230483
2018-03-27_155148,23.36,26.56,1522183908.2304971
2018-03-27_155158,23.36,26.45,1522183918.230511
2018-03-27_155208,23.33,26.48,1522183928.230525
2018-03-27_155218,23.38,26.51,1522183938.230539
2018-03-27_155228,23.36,26.48,1522183948.230553
2018-03-27_155238,23.38,26.54,1522183958.230567
2018-03-27_155248,23.38,26.47,1522183968.230581
2018-03-27_155258,23.36,26.48,1522183978.2305949
2018-03-27_155308,23.38,26.46,1522183988.230609
2018-03-27_155318,23.39,26.47,1522183998.230623
2018-03-27_155328,23.38,26.43,1522184008.2306368
2018-03-27_155338,23.39,26.41,1522184018.230651
2018-03-27_155348,23.38,26.37,1522184028.230665
2018-03-27_155358,23.38,26.39,1522184038.2306788
2018-03-27_155408,23.35,26.37,1522184048.2306929
2018-03-27_155418,23.41,26.36,1522184058.230707
2018-03-27_155428,23.38,26.37,1522184068.230721
2018-03-27_155438,23.38,26.31,1522184078.2307348
2018-03-27_155448,23.39,26.31,1522184088.230749
2018-03-27_155458,23.39,26.30,1522184098.230763
2018-03-27_155508,23.39,26.33,1522184108.2307768
2018-03-27_155518,23.41,26.26,1522184118.2307909
2018-03-27_155528,23.41,26.28,1522184128.230805
2018-03-27_155538,23.42,26.19,1522184138.2308187
2018-03-27_155548,23.38,26.13,1522184148.2308328
2018-03-27_155558,23.39,26.17,1522184158.230847
2018-03-27_155608,23.39,26.17,1522184168.2308607
2018-03-27_155618,23.41,26.12,1522184178.2308748
2018-03-27_155628,23.41,26.12,1522184188.2308888
2018-03-27_155638,23.39,26.10,1522184198.2309027
2018-03-27_155648,23.41,26.05,1522184208.230917
2018-03-27_155658,23.39,26.04,1522184218.230931
2018-03-27_155708,23.39,26.09,1522184228.230945
2018-03-27_155718,23.41,26.06,1522184238.230959
2018-03-27_155728,23.38,26.06,1522184248.230973
2018-03-27_155738,23.39,26.00,1522184258.230987
2018-03-27_155748,23.38,25.99,1522184268.231001
2018-03-27_155758,23.38,25.93,1522184278.231015
2018-03-27_155808,23.39,25.96,1522184288.231029
2018-03-27_155818,23.38,25.97,1522184298.2310429
2018-03-27_155828,23.36,25.93,1522184308.231057
2018-03-27_155838,23.39,25.92,1522184318.231071
2018-03-27_155848,23.41,25.89,1522184328.2310848
2018-03-27_155858,23.41,25.85,1522184338.231099
2018-03-27_155908,23.41,25.85,1522184348.231113
2018-03-27_155918,23.39,25.80,1522184358.2311268
2018-03-27_155928,23.38,25.82,1522184368.2311409
2018-03-27_155938,23.38,25.87,1522184378.231155
2018-03-27_155948,23.41,25.83,1522184388.231169
2018-03-27_155958,23.38,25.82,1522184398.2311828
2018-03-27_160008,23.41,25.78,1522184408.2311969
2018-03-27_160018,23.36,25.73,1522184418.231211
2018-03-27_160028,23.39,25.78,1522184428.2312248
2018-03-27_160038,23.39,25.83,1522184438.2312388
2018-03-27_160048,23.38,25.76,1522184448.231253
2018-03-27_160058,23.36,25.71,1522184458.2312667
2018-03-27_160108,23.39,25.72,1522184468.2312808
2018-03-27_160118,23.39,25.72,1522184478.2312949
2018-03-27_160128,23.41,25.71,1522184488.2313087
2018-03-27_160138,23.39,25.65,1522184498.2313228
2018-03-27_160148,23.38,25.68,1522184508.231337
2018-03-27_160158,23.38,25.63,1522184518.231351
2018-03-27_160208,23.41,25.63,1522184528.231365
2018-03-27_160218,23.39,25.66,1522184538.231379
2018-03-27_160228,23.39,25.65,1522184548.231393
2018-03-27_160238,23.38,25.62,1522184558.231407
2018-03-27_160248,23.41,25.60,1522184568.231421
2018-03-27_160258,23.39,25.59,1522184578.231435
2018-03-27_160308,23.38,25.59,1522184588.231449
2018-03-27_160318,23.41,25.58,1522184598.231463
2018-03-27_160328,23.38,25.55,1522184608.231477
2018-03-27_160338,23.36,25.52,1522184618.2314909
2018-03-27_160348,23.36,25.49,1522184628.231505
2018-03-27_160358,23.36,25.55,1522184638.231519
2018-03-27_160408,23.36,25.48,1522184648.2315328
2018-03-27_160418,23.41,25.52,1522184658.2315469
2018-03-27_160428,23.36,25.51,1522184668.231561
2018-03-27_160438,23.38,25.45,1522184678.2315748
2018-03-27_160448,23.38,25.45,1522184688.2315888
2018-03-27_160458,23.36,25.45,1522184698.231603
2018-03-27_160508,23.38,25.48,1522184708.231617
2018-03-27_160518,23.39,25.48,1522184718.2316308
2018-03-27_160528,23.38,25.43,1522184728.2316449
2018-03-27_160538,23.38,25.39,1522184738.231659
2018-03-27_160548,23.38,25.38,1522184748.2316728
2018-03-27_160558,23.38,25.42,1522184758.2316868
2018-03-27_160608,23.38,25.42,1522184768.231701
2018-03-27_160618,23.35,25.42,1522184778.2317147
2018-03-27_160628,23.36,25.39,1522184788.2317288
2018-03-27_160638,23.35,25.39,1522184798.2317429
2018-03-27_160648,23.39,25.43,1522184808.2317567
2018-03-27_160658,23.38,25.42,1522184818.231771
2018-03-27_160708,23.35,25.41,1522184828.231785
2018-03-27_160718,23.36,25.39,1522184838.231799
2018-03-27_160728,23.38,25.39,1522184848.231813
2018-03-27_160738,23.38,25.39,1522184858.231827
2018-03-27_160748,23.38,25.38,1522184868.231841
2018-03-27_160758,23.36,25.38,1522184878.231855
2018-03-27_160808,23.36,25.39,1522184888.231869
2018-03-27_160818,23.35,25.39,1522184898.231883
2018-03-27_160828,23.36,25.35,1522184908.2318969
2018-03-27_160838,23.38,25.38,1522184918.231911
2018-03-27_160848,23.36,25.35,1522184928.231925
2018-03-27_160858,23.36,25.36,1522184938.2319388
2018-03-27_160908,23.38,25.37,1522184948.231953
2018-03-27_160918,23.36,25.39,1522184958.231967
2018-03-27_160928,23.36,25.36,1522184968.2319808
2018-03-27_160938,23.36,25.39,1522184978.2319949
2018-03-27_160948,23.38,25.38,1522184988.232009
2018-03-27_160958,23.36,25.42,1522184998.2320228
2018-03-27_161008,23.36,25.39,1522185008.2320368
2018-03-27_161018,23.36,25.41,1522185018.232051
2018-03-27_161028,23.39,25.42,1522185028.232065
2018-03-27_161038,23.36,25.42,1522185038.2320788
2018-03-27_161048,23.38,25.43,1522185048.2320929
2018-03-27_161058,23.38,25.41,1522185058.232107
2018-03-27_161108,23.39,25.43,1522185068.2321208
2018-03-27_161118,23.36,25.43,1522185078.2321348
2018-03-27_161128,23.38,25.45,1522185088.232149
2018-03-27_161138,23.39,25.43,1522185098.2321627
2018-03-27_161148,23.36,25.42,1522185108.2321768
2018-03-27_161158,23.36,25.39,1522185118.232191
2018-03-27_161208,23.38,25.42,1522185128.232205
2018-03-27_161218,23.38,25.39,1522185138.232219
2018-03-27_161228,23.36,25.43,1522185148.232233
2018-03-27_161238,23.38,25.39,1522185158.2322469
2018-03-27_161248,23.38,25.47,1522185168.232261
2018-03-27_161258,23.36,25.49,1522185178.232275
2018-03-27_161308,23.35,25.46,1522185188.232289
2018-03-27_161318,23.33,25.52,1522185198.232303
2018-03-27_161328,23.36,25.53,1522185208.232317
2018-03-27_161338,23.38,25.53,1522185218.232331
2018-03-27_161348,23.39,25.53,1522185228.2323449
2018-03-27_161358,23.36,25.55,1522185238.232359
2018-03-27_161408,23.35,25.53,1522185248.232373
2018-03-27_161418,23.36,25.56,1522185258.2323868
2018-03-27_161428,23.36,25.53,1522185268.232401
2018-03-27_161438,23.35,25.53,1522185278.232415
2018-03-27_161448,23.38,25.60,1522185288.2324288
2018-03-27_161458,23.36,25.58,1522185298.2324429
2018-03-27_161508,23.38,25.60,1522185308.232457
2018-03-27_161518,23.38,25.63,1522185318.2324708
2018-03-27_161528,23.35,25.59,1522185328.2324848
2018-03-27_161538,23.36,25.60,1522185338.232499
2018-03-27_161548,23.38,25.62,1522185348.232513
2018-03-27_161558,23.36,25.63,1522185358.2325268
2018-03-27_161608,23.36,25.66,1522185368.2325408
2018-03-27_161618,23.38,25.66,1522185378.232555
2018-03-27_161628,23.36,25.68,1522185388.2325687
2018-03-27_161638,23.33,25.68,1522185398.2325828
2018-03-27_161648,23.38,25.67,1522185408.2325969
2018-03-27_161658,23.36,25.69,1522185418.2326107
2018-03-27_161708,23.35,25.66,1522185428.232625
2018-03-27_161718,23.36,25.71,1522185438.232639
2018-03-27_161728,23.36,25.71,1522185448.232653
2018-03-27_161738,23.36,25.71,1522185458.232667
2018-03-27_161748,23.38,25.69,1522185468.232681
2018-03-27_161758,23.35,25.75,1522185478.2326949
2018-03-27_161808,23.36,25.75,1522185488.232709
2018-03-27_161818,23.38,25.79,1522185498.232723
2018-03-27_161828,23.39,25.78,1522185508.232737
2018-03-27_161838,23.38,25.79,1522185518.232751
2018-03-27_161848,23.39,25.80,1522185528.232765
2018-03-27_161858,23.38,25.79,1522185538.232779
2018-03-27_161908,23.38,25.77,1522185548.2327929
2018-03-27_161918,23.38,25.86,1522185558.232807
2018-03-27_161928,23.35,25.83,1522185568.232821
2018-03-27_161938,23.38,25.89,1522185578.2328348
2018-03-27_161948,23.41,25.94,1522185588.232849
2018-03-27_161958,23.38,25.90,1522185598.232863
2018-03-27_162008,23.39,25.90,1522185608.2328768
2018-03-27_162018,23.38,25.93,1522185618.2328908
2018-03-27_162028,23.39,25.95,1522185628.232905
2018-03-27_162038,23.39,25.92,1522185638.2329187
2018-03-27_162048,23.39,25.94,1522185648.2329328
2018-03-27_162058,23.38,25.99,1522185658.2329469
2018-03-27_162108,23.39,25.96,1522185668.232961
2018-03-27_162118,23.39,25.97,1522185678.2329748
2018-03-27_162128,23.36,25.99,1522185688.2329888
2018-03-27_162138,23.39,26.02,1522185698.233003
2018-03-27_162148,23.39,26.04,1522185708.2330167
2018-03-27_162158,23.39,26.06,1522185718.2330308
2018-03-27_162208,23.38,26.07,1522185728.233045
2018-03-27_162218,23.39,26.10,1522185738.233059
2018-03-27_162228,23.39,26.03,1522185748.233073
2018-03-27_162238,23.41,26.09,1522185758.233087
2018-03-27_162248,23.38,26.12,1522185768.233101
2018-03-27_162258,23.41,26.07,1522185778.233115
2018-03-27_162308,23.36,26.10,1522185788.233129
2018-03-27_162318,23.41,26.13,1522185798.2331429
2018-03-27_162328,23.38,26.14,1522185808.233157
2018-03-27_162338,23.38,26.14,1522185818.233171
2018-03-27_162348,23.39,26.14,1522185828.233185
2018-03-27_162358,23.41,26.20,1522185838.233199
2018-03-27_162408,23.38,26.19,1522185848.233213
2018-03-27_162418,23.38,26.23,1522185858.233227
2018-03-27_162428,23.41,26.20,1522185868.2332408
2018-03-27_162438,23.41,26.22,1522185878.233255
2018-03-27_162448,23.39,26.19,1522185888.233269
2018-03-27_162458,23.41,26.22,1522185898.2332828
2018-03-27_162508,23.39,26.30,1522185908.2332969
2018-03-27_162518,23.39,26.26,1522185918.233311
2018-03-27_162528,23.43,26.25,1522185928.2333248
2018-03-27_162538,23.42,26.28,1522185938.2333388
2018-03-27_162548,23.41,26.30,1522185948.233353
