date, temp (C), RH (%), epoch time (s)
2018-04-10_174807,23.57,24.71,1523400487.8623211
2018-04-10_174817,23.57,24.73,1523400497.862335
2018-04-10_174827,23.59,24.70,1523400507.862349
2018-04-10_174837,23.59,24.77,1523400517.862363
2018-04-10_174847,23.54,24.77,1523400527.8623772
2018-04-10_174857,23.56,24.75,1523400537.862391
2018-04-10_174907,23.57,24.78,1523400547.862405
2018-04-10_174917,23.59,24.78,1523400557.8624191
2018-04-10_174927,23.57,24.77,1523400567.862433
2018-04-10_174937,23.57,24.82,1523400577.862447
2018-04-10_174947,23.56,24.84,1523400587.862461
2018-04-10_174957,23.56,24.84,1523400597.862475
2018-04-10_175007,23.57,24.87,1523400607.862489
2018-04-10_175017,23.54,24.88,1523400617.862503
2018-04-10_175027,23.56,24.88,1523400627.8625169
2018-04-10_175037,23.54,24.88,1523400637.8625312
2018-04-10_175047,23.54,24.88,1523400647.8625453
2018-04-10_175057,23.54,24.84,1523400657.862559
2018-04-10_175107,23.53,24.85,1523400667.8625731
2018-04-10_175117,23.54,24.91,1523400677.8625872
2018-04-10_175127,23.54,24.91,1523400687.8626013
2018-04-10_175137,23.54,24.92,1523400697.862615
2018-04-10_175147,23.52,24.93,1523400707.8626292
2018-04-10_175157,23.52,24.93,1523400717.8626432
2018-04-10_175207,23.54,24.88,1523400727.862657
2018-04-10_175217,23.52,24.95,1523400737.8626711
2018-04-10_175227,23.52,24.95,1523400747.8626852
2018-04-10_175237,23.50,24.96,1523400757.862699
2018-04-10_175247,23.52,24.93,1523400767.862713
2018-04-10_175257,23.52,24.96,1523400777.8627272
2018-04-10_175307,23.50,24.99,1523400787.862741
2018-04-10_175317,23.50,24.95,1523400797.862755
2018-04-10_175327,23.49,24.97,1523400807.8627691
2018-04-10_175337,23.50,24.99,1523400817.862783
2018-04-10_175347,23.49,24.99,1523400827.862797
2018-04-10_175357,23.49,24.95,1523400837.862811
2018-04-10_175407,23.49,25.02,1523400847.8628252
2018-04-10_175417,23.49,25.03,1523400857.862839
2018-04-10_175427,23.46,24.97,1523400867.862853
2018-04-10_175437,23.48,25.06,1523400877.862867
2018-04-10_175447,23.48,25.09,1523400887.862881
2018-04-10_175457,23.49,25.14,1523400897.862895
2018-04-10_175507,23.50,25.16,1523400907.862909
2018-04-10_175517,23.48,25.13,1523400917.862923
2018-04-10_175527,23.49,25.10,1523400927.862937
2018-04-10_175537,23.46,25.10,1523400937.8629513
2018-04-10_175547,23.48,25.18,1523400947.862965
2018-04-10_175557,23.46,25.14,1523400957.8629792
2018-04-10_175607,23.45,25.13,1523400967.8629932
2018-04-10_175617,23.46,25.14,1523400977.863007
2018-04-10_175627,23.46,25.11,1523400987.8630211
2018-04-10_175637,23.42,25.16,1523400997.8630352
2018-04-10_175647,23.45,25.14,1523401007.8630493
2018-04-10_175657,23.43,25.22,1523401017.863063
2018-04-10_175707,23.45,25.27,1523401027.8630772
2018-04-10_175717,23.42,25.27,1523401037.8630912
2018-04-10_175727,23.42,25.22,1523401047.863105
2018-04-10_175737,23.42,25.18,1523401057.8631191
2018-04-10_175747,23.41,25.24,1523401067.8631332
2018-04-10_175757,23.41,25.20,1523401077.863147
2018-04-10_175807,23.39,25.24,1523401087.863161
2018-04-10_175817,23.39,25.20,1523401097.8631752
2018-04-10_175827,23.41,25.25,1523401107.863189
2018-04-10_175837,23.38,25.24,1523401117.863203
2018-04-10_175847,23.39,25.22,1523401127.863217
2018-04-10_175857,23.39,25.18,1523401137.863231
2018-04-10_175907,23.39,25.15,1523401147.863245
2018-04-10_175917,23.38,25.19,1523401157.863259
2018-04-10_175927,23.38,25.21,1523401167.8632731
2018-04-10_175937,23.38,25.15,1523401177.863287
2018-04-10_175947,23.36,25.16,1523401187.863301
2018-04-10_175957,23.36,25.22,1523401197.863315
2018-04-10_180007,23.36,25.19,1523401207.863329
2018-04-10_180017,23.35,25.15,1523401217.863343
2018-04-10_180027,23.32,25.16,1523401227.863357
2018-04-10_180037,23.33,25.19,1523401237.863371
2018-04-10_180047,23.36,25.16,1523401247.8633852
2018-04-10_180057,23.36,25.15,1523401257.8633993
2018-04-10_180107,23.33,25.19,1523401267.863413
2018-04-10_180117,23.35,25.16,1523401277.8634272
2018-04-10_180127,23.36,25.16,1523401287.8634412
2018-04-10_180137,23.33,25.16,1523401297.863455
2018-04-10_180147,23.33,25.16,1523401307.8634691
2018-04-10_180157,23.35,25.20,1523401317.8634832
2018-04-10_180207,23.33,25.16,1523401327.8634973
2018-04-10_180217,23.32,25.15,1523401337.863511
2018-04-10_180227,23.33,25.17,1523401347.8635252
2018-04-10_180237,23.31,25.13,1523401357.8635392
2018-04-10_180247,23.32,25.16,1523401367.863553
2018-04-10_180257,23.31,25.11,1523401377.863567
2018-04-10_180307,23.33,25.15,1523401387.8635812
2018-04-10_180317,23.29,25.10,1523401397.863595
2018-04-10_180327,23.31,25.07,1523401407.863609
2018-04-10_180337,23.31,25.11,1523401417.8636231
2018-04-10_180347,23.31,25.09,1523401427.863637
2018-04-10_180357,23.31,25.09,1523401437.863651
2018-04-10_180407,23.31,25.10,1523401447.863665
2018-04-10_180417,23.31,25.07,1523401457.863679
2018-04-10_180427,23.29,25.05,1523401467.863693
2018-04-10_180437,23.28,25.11,1523401477.863707
2018-04-10_180447,23.26,25.10,1523401487.8637211
2018-04-10_180457,23.28,25.06,1523401497.863735
2018-04-10_180507,23.28,25.10,1523401507.863749
2018-04-10_180517,23.29,25.10,1523401517.863763
2018-04-10_180527,23.28,25.07,1523401527.863777
2018-04-10_180537,23.26,25.06,1523401537.863791
2018-04-10_180547,23.26,25.03,1523401547.8638053
2018-04-10_180557,23.28,25.06,1523401557.8638191
2018-04-10_180607,23.26,25.04,1523401567.8638332
2018-04-10_180617,23.25,25.07,1523401577.8638473
2018-04-10_180627,23.28,25.04,1523401587.863861
2018-04-10_180637,23.28,25.04,1523401597.8638752
2018-04-10_180647,23.25,25.01,1523401607.8638892
2018-04-10_180657,23.25,25.00,1523401617.863903
2018-04-10_180707,23.25,24.97,1523401627.863917
2018-04-10_180717,23.25,25.00,1523401637.8639312
2018-04-10_180727,23.24,24.99,1523401647.8639452
2018-04-10_180737,23.22,24.99,1523401657.863959
2018-04-10_180747,23.24,25.00,1523401667.8639731
2018-04-10_180757,23.22,24.99,1523401677.8639872
2018-04-10_180807,23.26,24.95,1523401687.864001
2018-04-10_180817,23.26,24.99,1523401697.864015
2018-04-10_180827,23.22,24.97,1523401707.8640292
2018-04-10_180837,23.24,24.91,1523401717.864043
2018-04-10_180847,23.21,24.90,1523401727.864057
2018-04-10_180857,23.22,24.91,1523401737.8640711
2018-04-10_180907,23.21,24.94,1523401747.864085
2018-04-10_180917,23.22,24.94,1523401757.864099
2018-04-10_180927,23.21,24.88,1523401767.864113
2018-04-10_180937,23.22,24.84,1523401777.864127
2018-04-10_180947,23.22,24.90,1523401787.864141
2018-04-10_180957,23.19,24.90,1523401797.864155
2018-04-10_181007,23.21,24.90,1523401807.8641691
2018-04-10_181017,23.19,24.88,1523401817.864183
2018-04-10_181027,23.19,24.83,1523401827.864197
2018-04-10_181037,23.21,24.84,1523401837.864211
2018-04-10_181047,23.19,24.88,1523401847.864225
2018-04-10_181057,23.22,24.84,1523401857.8642392
2018-04-10_181107,23.19,24.83,1523401867.8642533
2018-04-10_181117,23.19,24.81,1523401877.864267
2018-04-10_181127,23.19,24.81,1523401887.8642812
2018-04-10_181137,23.18,24.78,1523401897.8642952
2018-04-10_181147,23.19,24.85,1523401907.864309
2018-04-10_181157,23.19,24.82,1523401917.8643231
2018-04-10_181207,23.18,24.83,1523401927.8643372
2018-04-10_181217,23.18,24.84,1523401937.864351
2018-04-10_181227,23.17,24.78,1523401947.864365
2018-04-10_181237,23.17,24.79,1523401957.8643792
2018-04-10_181247,23.18,24.81,1523401967.8643932
2018-04-10_181257,23.15,24.79,1523401977.864407
2018-04-10_181307,23.15,24.78,1523401987.8644211
2018-04-10_181317,23.17,24.79,1523401997.8644352
2018-04-10_181327,23.15,24.78,1523402007.864449
2018-04-10_181337,23.17,24.78,1523402017.864463
2018-04-10_181347,23.17,24.81,1523402027.8644772
2018-04-10_181357,23.18,24.75,1523402037.864491
2018-04-10_181407,23.17,24.69,1523402047.864505
2018-04-10_181417,23.15,24.75,1523402057.8645191
2018-04-10_181427,23.15,24.74,1523402067.864533
2018-04-10_181437,23.18,24.75,1523402077.864547
2018-04-10_181447,23.15,24.73,1523402087.864561
2018-04-10_181457,23.14,24.71,1523402097.864575
2018-04-10_181507,23.17,24.74,1523402107.864589
2018-04-10_181517,23.15,24.71,1523402117.864603
2018-04-10_181527,23.17,24.71,1523402127.864617
2018-04-10_181537,23.15,24.72,1523402137.864631
2018-04-10_181547,23.15,24.71,1523402147.864645
2018-04-10_181557,23.14,24.68,1523402157.8646593
2018-04-10_181607,23.15,24.69,1523402167.8646731
2018-04-10_181617,23.15,24.71,1523402177.8646872
2018-04-10_181627,23.14,24.63,1523402187.8647013
2018-04-10_181637,23.12,24.71,1523402197.864715
2018-04-10_181647,23.15,24.66,1523402207.8647292
2018-04-10_181657,23.14,24.69,1523402217.8647432
2018-04-10_181707,23.14,24.68,1523402227.864757
2018-04-10_181717,23.14,24.66,1523402237.8647711
2018-04-10_181727,23.14,24.65,1523402247.8647852
2018-04-10_181737,23.12,24.65,1523402257.864799
2018-04-10_181747,23.11,24.72,1523402267.864813
2018-04-10_181757,23.12,24.69,1523402277.8648272
2018-04-10_181807,23.11,24.66,1523402287.8648412
2018-04-10_181817,23.11,24.61,1523402297.864855
2018-04-10_181827,23.11,24.65,1523402307.864869
2018-04-10_181837,23.11,24.63,1523402317.8648832
2018-04-10_181847,23.11,24.65,1523402327.864897
2018-04-10_181857,23.10,24.65,1523402337.864911
2018-04-10_181907,23.11,24.63,1523402347.8649251
2018-04-10_181917,23.10,24.65,1523402357.864939
2018-04-10_181927,23.10,24.66,1523402367.864953
2018-04-10_181937,23.10,24.68,1523402377.864967
2018-04-10_181947,23.11,24.65,1523402387.864981
2018-04-10_181957,23.08,24.63,1523402397.864995
2018-04-10_182007,23.10,24.67,1523402407.865009
2018-04-10_182017,23.06,24.66,1523402417.865023
2018-04-10_182027,23.08,24.65,1523402427.865037
2018-04-10_182037,23.08,24.68,1523402437.865051
2018-04-10_182047,23.10,24.69,1523402447.865065
2018-04-10_182057,23.08,24.67,1523402457.865079
2018-04-10_182107,23.08,24.65,1523402467.8650932
2018-04-10_182117,23.08,24.67,1523402477.8651073
2018-04-10_182127,23.08,24.65,1523402487.8651211
2018-04-10_182137,23.06,24.66,1523402497.8651352
2018-04-10_182147,23.08,24.65,1523402507.8651493
2018-04-10_182157,23.08,24.66,1523402517.865163
2018-04-10_182207,23.08,24.65,1523402527.8651772
2018-04-10_182217,23.08,24.69,1523402537.8651912
2018-04-10_182227,23.06,24.72,1523402547.865205
2018-04-10_182237,23.06,24.72,1523402557.865219
2018-04-10_182247,23.08,24.70,1523402567.8652332
2018-04-10_182257,23.06,24.72,1523402577.865247
2018-04-10_182307,23.06,24.75,1523402587.865261
2018-04-10_182317,23.06,24.69,1523402597.8652751
2018-04-10_182327,23.06,24.72,1523402607.8652892
2018-04-10_182337,23.08,24.69,1523402617.865303
2018-04-10_182347,23.04,24.70,1523402627.865317
2018-04-10_182357,23.05,24.70,1523402637.8653312
2018-04-10_182407,23.04,24.70,1523402647.865345
2018-04-10_182417,23.05,24.74,1523402657.865359
2018-04-10_182427,23.05,24.74,1523402667.8653731
2018-04-10_182437,23.04,24.74,1523402677.865387
2018-04-10_182447,23.05,24.72,1523402687.865401
2018-04-10_182457,23.04,24.72,1523402697.865415
2018-04-10_182507,23.04,24.74,1523402707.865429
2018-04-10_182517,23.04,24.78,1523402717.865443
2018-04-10_182527,23.04,24.77,1523402727.865457
2018-04-10_182537,23.04,24.78,1523402737.865471
2018-04-10_182547,23.04,24.77,1523402747.865485
2018-04-10_182557,23.04,24.80,1523402757.865499
2018-04-10_182607,23.01,24.77,1523402767.8655133
2018-04-10_182617,23.05,24.80,1523402777.8655272
2018-04-10_182627,23.02,24.76,1523402787.8655412
2018-04-10_182637,23.04,24.80,1523402797.8655553
2018-04-10_182647,23.02,24.80,1523402807.865569
2018-04-10_182657,23.01,24.80,1523402817.8655832
2018-04-10_182707,22.98,24.84,1523402827.8655972
2018-04-10_182717,23.01,24.81,1523402837.865611
2018-04-10_182727,23.04,24.87,1523402847.8656251
2018-04-10_182737,23.02,24.88,1523402857.8656392
2018-04-10_182747,22.99,24.84,1523402867.865653
2018-04-10_182757,22.98,24.85,1523402877.865667
2018-04-10_182807,23.01,24.88,1523402887.8656812
2018-04-10_182817,23.01,24.91,1523402897.865695
2018-04-10_182827,23.01,24.87,1523402907.865709
2018-04-10_182837,22.99,24.84,1523402917.8657231
2018-04-10_182847,22.98,24.91,1523402927.8657372
2018-04-10_182857,22.99,24.95,1523402937.865751
2018-04-10_182907,22.99,24.91,1523402947.865765
2018-04-10_182917,22.99,24.94,1523402957.8657792
2018-04-10_182927,22.99,24.91,1523402967.865793
2018-04-10_182937,22.98,24.92,1523402977.865807
2018-04-10_182947,22.99,24.93,1523402987.8658211
2018-04-10_182957,22.97,24.97,1523402997.865835
2018-04-10_183007,22.98,24.95,1523403007.865849
2018-04-10_183017,22.97,24.98,1523403017.865863
2018-04-10_183027,22.98,24.99,1523403027.865877
2018-04-10_183037,22.97,25.04,1523403037.865891
2018-04-10_183047,22.97,25.05,1523403047.865905
2018-04-10_183057,22.99,25.09,1523403057.8659189
2018-04-10_183107,22.98,25.04,1523403067.865933
2018-04-10_183117,22.97,25.09,1523403077.8659472
2018-04-10_183127,22.97,25.02,1523403087.8659613
2018-04-10_183137,22.94,25.04,1523403097.8659751
2018-04-10_183147,22.97,25.06,1523403107.8659892
2018-04-10_183157,22.98,25.09,1523403117.8660033
2018-04-10_183207,22.94,25.06,1523403127.866017
2018-04-10_183217,22.95,25.09,1523403137.8660312
2018-04-10_183227,22.97,25.06,1523403147.8660452
2018-04-10_183237,22.97,25.09,1523403157.866059
2018-04-10_183247,22.97,25.05,1523403167.8660731
2018-04-10_183257,22.95,25.12,1523403177.8660872
2018-04-10_183307,22.97,25.15,1523403187.866101
2018-04-10_183317,22.97,25.20,1523403197.866115
2018-04-10_183327,22.95,25.22,1523403207.8661292
2018-04-10_183337,22.95,25.19,1523403217.866143
2018-04-10_183347,22.95,25.22,1523403227.866157
2018-04-10_183357,22.95,25.16,1523403237.8661711
2018-04-10_183407,22.97,25.23,1523403247.8661852
2018-04-10_183417,22.95,25.25,1523403257.866199
2018-04-10_183427,22.95,25.23,1523403267.866213
2018-04-10_183437,22.94,25.26,1523403277.8662271
2018-04-10_183447,22.95,25.29,1523403287.866241
2018-04-10_183457,22.94,25.25,1523403297.866255
2018-04-10_183507,22.94,25.26,1523403307.866269
2018-04-10_183517,22.95,25.33,1523403317.866283
2018-04-10_183527,22.95,25.33,1523403327.866297
2018-04-10_183537,22.95,25.28,1523403337.866311
2018-04-10_183547,22.94,25.34,1523403347.866325
2018-04-10_183557,22.94,25.33,1523403357.866339
2018-04-10_183607,22.94,25.34,1523403367.866353
2018-04-10_183617,22.94,25.33,1523403377.8663669
2018-04-10_183627,22.94,25.42,1523403387.8663812
2018-04-10_183637,22.93,25.37,1523403397.8663952
2018-04-10_183647,22.94,25.36,1523403407.8664093
2018-04-10_183657,22.91,25.37,1523403417.8664231
2018-04-10_183707,22.93,25.43,1523403427.8664372
2018-04-10_183717,22.93,25.44,1523403437.8664513
2018-04-10_183727,22.93,25.42,1523403447.866465
2018-04-10_183737,22.93,25.41,1523403457.8664792
2018-04-10_183747,22.94,25.44,1523403467.8664932
2018-04-10_183757,22.93,25.49,1523403477.866507
2018-04-10_183807,22.94,25.47,1523403487.8665211
2018-04-10_183817,22.91,25.44,1523403497.8665352
2018-04-10_183827,22.94,25.51,1523403507.866549
2018-04-10_183837,22.91,25.55,1523403517.866563
2018-04-10_183847,22.91,25.51,1523403527.8665771
2018-04-10_183857,22.94,25.51,1523403537.866591
2018-04-10_183907,22.91,25.51,1523403547.866605
2018-04-10_183917,22.93,25.49,1523403557.866619
2018-04-10_183927,22.93,25.52,1523403567.8666332
2018-04-10_183937,22.91,25.53,1523403577.866647
2018-04-10_183947,22.91,25.51,1523403587.866661
2018-04-10_183957,22.91,25.54,1523403597.8666751
2018-04-10_184007,22.94,25.54,1523403607.866689
2018-04-10_184017,22.91,25.55,1523403617.866703
2018-04-10_184027,22.91,25.54,1523403627.866717
2018-04-10_184037,22.91,25.57,1523403637.866731
2018-04-10_184047,22.91,25.63,1523403647.866745
2018-04-10_184057,22.93,25.64,1523403657.866759
2018-04-10_184107,22.91,25.67,1523403667.866773
2018-04-10_184117,22.91,25.65,1523403677.866787
2018-04-10_184127,22.93,25.60,1523403687.8668013
2018-04-10_184137,22.91,25.61,1523403697.866815
2018-04-10_184147,22.91,25.65,1523403707.8668292
2018-04-10_184157,22.94,25.67,1523403717.8668432
2018-04-10_184207,22.90,25.68,1523403727.8668573
2018-04-10_184217,22.91,25.64,1523403737.866871
2018-04-10_184227,22.91,25.61,1523403747.8668852
2018-04-10_184237,22.94,25.68,1523403757.8668993
2018-04-10_184247,22.91,25.65,1523403767.866913
2018-04-10_184257,22.91,25.68,1523403777.8669271
2018-04-10_184307,22.90,25.70,1523403787.8669412
2018-04-10_184317,22.91,25.65,1523403797.866955
2018-04-10_184327,22.90,25.67,1523403807.866969
2018-04-10_184337,22.90,25.64,1523403817.8669832
2018-04-10_184347,22.88,25.65,1523403827.866997
2018-04-10_184357,22.93,25.58,1523403837.867011
2018-04-10_184407,22.90,25.61,1523403847.8670251
2018-04-10_184417,22.88,25.64,1523403857.867039
2018-04-10_184427,22.90,25.64,1523403867.867053
2018-04-10_184437,22.90,25.67,1523403877.867067
2018-04-10_184447,22.88,25.67,1523403887.8670812
2018-04-10_184457,22.91,25.71,1523403897.867095
2018-04-10_184507,22.87,25.68,1523403907.867109
2018-04-10_184517,22.90,25.68,1523403917.8671231
2018-04-10_184527,22.88,25.65,1523403927.867137
2018-04-10_184537,22.90,25.61,1523403937.867151
2018-04-10_184547,22.88,25.67,1523403947.867165
2018-04-10_184557,22.88,25.69,1523403957.867179
2018-04-10_184607,22.87,25.62,1523403967.867193
2018-04-10_184617,22.88,25.64,1523403977.867207
2018-04-10_184627,22.90,25.66,1523403987.8672209
2018-04-10_184637,22.87,25.65,1523403997.8672352
2018-04-10_184647,22.88,25.72,1523404007.8672493
2018-04-10_184657,22.87,25.67,1523404017.867263
2018-04-10_184707,22.87,25.64,1523404027.8672771
2018-04-10_184717,22.86,25.68,1523404037.8672912
2018-04-10_184727,22.87,25.70,1523404047.8673053
2018-04-10_184737,22.86,25.68,1523404057.867319
2018-04-10_184747,22.87,25.67,1523404067.8673332
2018-04-10_184757,22.88,25.65,1523404077.8673472
2018-04-10_184807,22.84,25.71,1523404087.867361
2018-04-10_184817,22.87,25.66,1523404097.8673751
2018-04-10_184827,22.87,25.68,1523404107.8673892
2018-04-10_184837,22.87,25.64,1523404117.867403
2018-04-10_184847,22.83,25.62,1523404127.867417
2018-04-10_184857,22.86,25.59,1523404137.8674312
2018-04-10_184907,22.86,25.64,1523404147.867445
2018-04-10_184917,22.87,25.66,1523404157.867459
2018-04-10_184927,22.87,25.64,1523404167.8674731
2018-04-10_184937,22.86,25.66,1523404177.867487
2018-04-10_184947,22.84,25.59,1523404187.867501
2018-04-10_184957,22.86,25.62,1523404197.867515
2018-04-10_185007,22.84,25.58,1523404207.8675292
2018-04-10_185017,22.86,25.59,1523404217.867543
2018-04-10_185027,22.86,25.61,1523404227.867557
2018-04-10_185037,22.86,25.59,1523404237.867571
2018-04-10_185047,22.86,25.59,1523404247.867585
2018-04-10_185057,22.83,25.59,1523404257.867599
2018-04-10_185107,22.84,25.55,1523404267.867613
2018-04-10_185117,22.87,25.58,1523404277.867627
2018-04-10_185127,22.84,25.56,1523404287.867641
2018-04-10_185137,22.86,25.55,1523404297.8676553
2018-04-10_185147,22.84,25.57,1523404307.867669
2018-04-10_185157,22.84,25.55,1523404317.8676832
2018-04-10_185207,22.86,25.55,1523404327.8676972
2018-04-10_185217,22.86,25.55,1523404337.867711
2018-04-10_185227,22.84,25.51,1523404347.8677251
2018-04-10_185237,22.86,25.55,1523404357.8677392
2018-04-10_185247,22.83,25.52,1523404367.8677533
2018-04-10_185257,22.83,25.58,1523404377.867767
2018-04-10_185307,22.83,25.53,1523404387.8677812
2018-04-10_185317,22.83,25.48,1523404397.8677952
2018-04-10_185327,22.83,25.49,1523404407.867809
2018-04-10_185337,22.83,25.52,1523404417.8678231
2018-04-10_185347,22.83,25.48,1523404427.8678372
2018-04-10_185357,22.83,25.45,1523404437.867851
2018-04-10_185407,22.83,25.48,1523404447.867865
2018-04-10_185417,22.84,25.46,1523404457.8678792
2018-04-10_185427,22.81,25.45,1523404467.867893
2018-04-10_185437,22.81,25.49,1523404477.867907
2018-04-10_185447,22.83,25.46,1523404487.867921
2018-04-10_185457,22.80,25.43,1523404497.867935
2018-04-10_185507,22.83,25.41,1523404507.867949
2018-04-10_185517,22.80,25.39,1523404517.867963
2018-04-10_185527,22.80,25.44,1523404527.8679771
2018-04-10_185537,22.83,25.46,1523404537.867991
2018-04-10_185547,22.81,25.36,1523404547.868005
2018-04-10_185557,22.81,25.37,1523404557.868019
2018-04-10_185607,22.83,25.39,1523404567.868033
2018-04-10_185617,22.80,25.39,1523404577.868047
2018-04-10_185627,22.81,25.36,1523404587.868061
2018-04-10_185637,22.80,25.38,1523404597.868075
2018-04-10_185647,22.80,25.38,1523404607.8680892
2018-04-10_185657,22.81,25.33,1523404617.8681033
2018-04-10_185707,22.81,25.32,1523404627.868117
2018-04-10_185717,22.80,25.35,1523404637.8681312
2018-04-10_185727,22.81,25.30,1523404647.8681452
2018-04-10_185737,22.78,25.35,1523404657.868159
2018-04-10_185747,22.78,25.32,1523404667.8681731
2018-04-10_185757,22.81,25.29,1523404677.8681872
2018-04-10_185807,22.78,25.29,1523404687.8682013
2018-04-10_185817,22.80,25.28,1523404697.868215
2018-04-10_185827,22.80,25.29,1523404707.8682292
2018-04-10_185837,22.78,25.26,1523404717.8682432
2018-04-10_185847,22.77,25.31,1523404727.868257
2018-04-10_185857,22.78,25.29,1523404737.868271
2018-04-10_185907,22.78,25.24,1523404747.8682852
2018-04-10_185917,22.80,25.28,1523404757.868299
2018-04-10_185927,22.78,25.26,1523404767.868313
2018-04-10_185937,22.78,25.19,1523404777.8683271
2018-04-10_185947,22.77,25.22,1523404787.868341
2018-04-10_185957,22.78,25.19,1523404797.868355
2018-04-10_190007,22.78,25.19,1523404807.868369
2018-04-10_190017,22.77,25.19,1523404817.868383
2018-04-10_190027,22.77,25.20,1523404827.868397
2018-04-10_190037,22.74,25.19,1523404837.868411
2018-04-10_190047,22.78,25.17,1523404847.8684251
2018-04-10_190057,22.76,25.20,1523404857.868439
2018-04-10_190107,22.76,25.19,1523404867.868453
2018-04-10_190117,22.77,25.15,1523404877.868467
2018-04-10_190127,22.76,25.11,1523404887.868481
2018-04-10_190137,22.78,25.15,1523404897.868495
2018-04-10_190147,22.76,25.15,1523404907.8685093
2018-04-10_190157,22.78,25.13,1523404917.8685231
2018-04-10_190207,22.76,25.16,1523404927.8685372
2018-04-10_190217,22.76,25.15,1523404937.8685513
2018-04-10_190227,22.74,25.14,1523404947.868565
2018-04-10_190237,22.76,25.14,1523404957.8685791
2018-04-10_190247,22.76,25.16,1523404967.8685932
2018-04-10_190257,22.76,25.11,1523404977.868607
2018-04-10_190307,22.77,25.12,1523404987.868621
2018-04-10_190317,22.76,25.07,1523404997.8686352
2018-04-10_190327,22.76,25.09,1523405007.8686492
2018-04-10_190337,22.76,25.12,1523405017.868663
2018-04-10_190347,22.77,25.12,1523405027.8686771
2018-04-10_190357,22.77,25.05,1523405037.8686912
2018-04-10_190407,22.74,25.06,1523405047.868705
2018-04-10_190417,22.76,25.01,1523405057.868719
2018-04-10_190427,22.76,25.07,1523405067.8687332
2018-04-10_190437,22.74,25.02,1523405077.868747
2018-04-10_190447,22.76,25.04,1523405087.868761
2018-04-10_190457,22.76,25.00,1523405097.8687751
2018-04-10_190507,22.74,25.04,1523405107.868789
2018-04-10_190517,22.74,25.00,1523405117.868803
2018-04-10_190527,22.76,25.05,1523405127.868817
2018-04-10_190537,22.74,25.06,1523405137.868831
2018-04-10_190547,22.74,25.07,1523405147.868845
2018-04-10_190557,22.73,25.05,1523405157.868859
2018-04-10_190607,22.74,25.02,1523405167.8688731
2018-04-10_190617,22.76,25.02,1523405177.868887
2018-04-10_190627,22.77,25.06,1523405187.868901
2018-04-10_190637,22.74,25.02,1523405197.868915
2018-04-10_190647,22.76,25.04,1523405207.868929
2018-04-10_190657,22.74,25.00,1523405217.8689432
2018-04-10_190707,22.76,24.98,1523405227.8689573
2018-04-10_190717,22.76,24.98,1523405237.868971
2018-04-10_190727,22.76,24.98,1523405247.8689852
2018-04-10_190737,22.76,25.00,1523405257.8689992
2018-04-10_190747,22.74,25.00,1523405267.869013
2018-04-10_190757,22.76,24.98,1523405277.8690271
2018-04-10_190807,22.74,25.00,1523405287.8690412
2018-04-10_190817,22.73,24.96,1523405297.869055
2018-04-10_190827,22.73,24.96,1523405307.869069
2018-04-10_190837,22.74,25.00,1523405317.8690832
2018-04-10_190847,22.76,24.98,1523405327.8690972
2018-04-10_190857,22.76,25.02,1523405337.869111
2018-04-10_190907,22.74,24.98,1523405347.8691251
2018-04-10_190917,22.73,24.96,1523405357.8691392
2018-04-10_190927,22.74,25.00,1523405367.869153
2018-04-10_190937,22.74,25.02,1523405377.869167
2018-04-10_190947,22.73,24.98,1523405387.8691812
2018-04-10_190957,22.73,25.02,1523405397.869195
2018-04-10_191007,22.76,25.02,1523405407.869209
2018-04-10_191017,22.74,24.99,1523405417.869223
2018-04-10_191027,22.74,24.98,1523405427.869237
2018-04-10_191037,22.76,24.93,1523405437.869251
2018-04-10_191047,22.73,24.96,1523405447.869265
2018-04-10_191057,22.71,24.99,1523405457.869279
2018-04-10_191107,22.76,24.99,1523405467.869293
2018-04-10_191117,22.74,24.99,1523405477.869307
2018-04-10_191127,22.73,25.00,1523405487.869321
2018-04-10_191137,22.76,24.98,1523405497.869335
2018-04-10_191147,22.74,25.00,1523405507.869349
2018-04-10_191157,22.74,24.98,1523405517.8693633
2018-04-10_191207,22.74,25.03,1523405527.8693771
2018-04-10_191217,22.74,24.99,1523405537.8693912
2018-04-10_191227,22.76,25.03,1523405547.8694053
2018-04-10_191237,22.71,25.02,1523405557.869419
2018-04-10_191247,22.74,25.02,1523405567.8694332
2018-04-10_191257,22.71,25.02,1523405577.8694472
2018-04-10_191307,22.73,25.00,1523405587.869461
2018-04-10_191317,22.74,25.06,1523405597.8694751
2018-04-10_191327,22.74,25.04,1523405607.8694892
2018-04-10_191337,22.73,25.03,1523405617.869503
2018-04-10_191347,22.76,25.02,1523405627.869517
2018-04-10_191357,22.73,25.04,1523405637.8695312
2018-04-10_191407,22.71,25.04,1523405647.8695452
2018-04-10_191417,22.74,25.05,1523405657.869559
2018-04-10_191427,22.76,25.09,1523405667.869573
2018-04-10_191437,22.76,25.07,1523405677.8695872
2018-04-10_191447,22.74,25.09,1523405687.869601
2018-04-10_191457,22.74,25.07,1523405697.869615
2018-04-10_191507,22.76,25.06,1523405707.8696291
2018-04-10_191517,22.73,25.06,1523405717.869643
2018-04-10_191527,22.73,25.06,1523405727.869657
2018-04-10_191537,22.73,25.07,1523405737.869671
2018-04-10_191547,22.71,25.11,1523405747.869685
2018-04-10_191557,22.70,25.07,1523405757.869699
2018-04-10_191607,22.71,25.09,1523405767.869713
