date, temp (C), RH (%), epoch time (s)
2018-03-08_165107,22.91,26.31,1520549467.798361
2018-03-08_165117,22.91,26.32,1520549477.798933
2018-03-08_165127,22.91,26.33,1520549487.799505
2018-03-08_165137,22.90,26.31,1520549497.800077
2018-03-08_165147,22.91,26.29,1520549507.800649
2018-03-08_165157,22.91,26.32,1520549517.801221
2018-03-08_165207,22.91,26.31,1520549527.801793
2018-03-08_165217,22.91,26.31,1520549537.802365
2018-03-08_165227,22.94,26.32,1520549547.802937
2018-03-08_165237,22.91,26.31,1520549557.803509
2018-03-08_165247,22.91,26.31,1520549567.804081
2018-03-08_165257,22.91,26.29,1520549577.804653
2018-03-08_165307,22.93,26.28,1520549587.805225
2018-03-08_165317,22.90,26.26,1520549597.805797
2018-03-08_165327,22.91,26.31,1520549607.806369
2018-03-08_165337,22.93,26.28,1520549617.806941
2018-03-08_165347,22.91,26.31,1520549627.807513
2018-03-08_165357,22.93,26.29,1520549637.808085
2018-03-08_165407,22.91,26.29,1520549647.808657
2018-03-08_165417,22.93,26.25,1520549657.809229
2018-03-08_165427,22.91,26.27,1520549667.809801
2018-03-08_165437,22.91,26.29,1520549677.810373
2018-03-08_165447,22.93,26.25,1520549687.810945
2018-03-08_165457,22.93,26.29,1520549697.811517
2018-03-08_165507,22.91,26.26,1520549707.812089
2018-03-08_165517,22.91,26.29,1520549717.812661
2018-03-08_165527,22.91,26.35,1520549727.813233
2018-03-08_165537,22.90,26.29,1520549737.813805
2018-03-08_165547,22.91,26.32,1520549747.814377
2018-03-08_165557,22.91,26.31,1520549757.814949
2018-03-08_165607,22.91,26.32,1520549767.815521
2018-03-08_165617,22.91,26.32,1520549777.816093
2018-03-08_165627,22.93,26.29,1520549787.816665
2018-03-08_165637,22.94,26.34,1520549797.817237
2018-03-08_165647,22.91,26.35,1520549807.817809
2018-03-08_165657,22.91,26.32,1520549817.818381
2018-03-08_165707,22.90,26.32,1520549827.818953
2018-03-08_165717,22.90,26.40,1520549837.819525
2018-03-08_165727,22.90,26.39,1520549847.820097
2018-03-08_165737,22.91,26.41,1520549857.820669
2018-03-08_165747,22.91,26.35,1520549867.821241
2018-03-08_165757,22.90,26.38,1520549877.821813
2018-03-08_165807,22.90,26.42,1520549887.822385
2018-03-08_165817,22.88,26.45,1520549897.822957
2018-03-08_165827,22.90,26.42,1520549907.823529
2018-03-08_165837,22.88,26.45,1520549917.824101
2018-03-08_165847,22.88,26.42,1520549927.824673
2018-03-08_165857,22.88,26.46,1520549937.825245
2018-03-08_165907,22.90,26.45,1520549947.825817
2018-03-08_165917,22.88,26.50,1520549957.826389
2018-03-08_165927,22.91,26.47,1520549967.826961
2018-03-08_165937,22.91,26.50,1520549977.827533
2018-03-08_165947,22.90,26.53,1520549987.828105
2018-03-08_165957,22.88,26.53,1520549997.828677
2018-03-08_170007,22.90,26.58,1520550007.829249
2018-03-08_170017,22.90,26.60,1520550017.829821
2018-03-08_170027,22.91,26.56,1520550027.830393
2018-03-08_170037,22.88,26.63,1520550037.830965
2018-03-08_170047,22.88,26.61,1520550047.831537
2018-03-08_170057,22.90,26.62,1520550057.832109
2018-03-08_170107,22.87,26.68,1520550067.832681
2018-03-08_170117,22.88,26.69,1520550077.833253
2018-03-08_170127,22.88,26.69,1520550087.833825
2018-03-08_170137,22.90,26.70,1520550097.834397
2018-03-08_170147,22.87,26.76,1520550107.834969
2018-03-08_170157,22.87,26.74,1520550117.835541
2018-03-08_170207,22.86,26.73,1520550127.836113
2018-03-08_170217,22.90,26.77,1520550137.836685
2018-03-08_170227,22.86,26.77,1520550147.837257
2018-03-08_170237,22.88,26.80,1520550157.837829
2018-03-08_170247,22.88,26.83,1520550167.838401
2018-03-08_170257,22.87,26.86,1520550177.838973
2018-03-08_170307,22.88,26.86,1520550187.839545
2018-03-08_170317,22.87,26.86,1520550197.840117
2018-03-08_170327,22.88,26.88,1520550207.840689
2018-03-08_170337,22.88,26.88,1520550217.841261
2018-03-08_170347,22.88,26.93,1520550227.841833
2018-03-08_170357,22.88,26.95,1520550237.842405
2018-03-08_170407,22.88,26.96,1520550247.842977
2018-03-08_170417,22.90,26.97,1520550257.843549
2018-03-08_170427,22.88,26.96,1520550267.844121
2018-03-08_170437,22.90,26.99,1520550277.844693
2018-03-08_170447,22.87,26.96,1520550287.845265
2018-03-08_170457,22.87,27.04,1520550297.845837
2018-03-08_170507,22.88,27.03,1520550307.846409
2018-03-08_170517,22.90,27.06,1520550317.846981
2018-03-08_170527,22.90,27.06,1520550327.847553
2018-03-08_170537,22.87,27.06,1520550337.848125
2018-03-08_170547,22.88,27.17,1520550347.848697
2018-03-08_170557,22.87,27.13,1520550357.849269
2018-03-08_170607,22.87,27.11,1520550367.849841
2018-03-08_170617,22.86,27.11,1520550377.850413
2018-03-08_170627,22.87,27.17,1520550387.850985
2018-03-08_170637,22.88,27.18,1520550397.851557
2018-03-08_170647,22.87,27.15,1520550407.852129
2018-03-08_170657,22.87,27.21,1520550417.852701
2018-03-08_170707,22.86,27.18,1520550427.853273
2018-03-08_170717,22.88,27.20,1520550437.853845
2018-03-08_170727,22.87,27.20,1520550447.854417
2018-03-08_170737,22.88,27.21,1520550457.854989
2018-03-08_170747,22.87,27.24,1520550467.855561
2018-03-08_170757,22.84,27.23,1520550477.856133
2018-03-08_170807,22.88,27.28,1520550487.856705
2018-03-08_170817,22.86,27.26,1520550497.857277
2018-03-08_170827,22.84,27.24,1520550507.857849
2018-03-08_170837,22.87,27.28,1520550517.858421
2018-03-08_170847,22.88,27.30,1520550527.858993
2018-03-08_170857,22.87,27.27,1520550537.859565
2018-03-08_170907,22.86,27.31,1520550547.860137
2018-03-08_170917,22.86,27.26,1520550557.860709
2018-03-08_170927,22.86,27.30,1520550567.861281
2018-03-08_170937,22.86,27.31,1520550577.861853
2018-03-08_170947,22.87,27.32,1520550587.862425
2018-03-08_170957,22.86,27.34,1520550597.862997
2018-03-08_171007,22.86,27.37,1520550607.863569
2018-03-08_171017,22.86,27.34,1520550617.864141
2018-03-08_171027,22.87,27.34,1520550627.864713
2018-03-08_171037,22.87,27.34,1520550637.865285
2018-03-08_171047,22.84,27.37,1520550647.865857
2018-03-08_171057,22.87,27.35,1520550657.866429
2018-03-08_171107,22.86,27.35,1520550667.867001
2018-03-08_171117,22.87,27.37,1520550677.867573
2018-03-08_171127,22.86,27.33,1520550687.868145
2018-03-08_171137,22.86,27.39,1520550697.868717
2018-03-08_171147,22.87,27.35,1520550707.869289
2018-03-08_171157,22.86,27.39,1520550717.869861
2018-03-08_171207,22.84,27.35,1520550727.870433
2018-03-08_171217,22.84,27.41,1520550737.871005
2018-03-08_171227,22.83,27.38,1520550747.871577
2018-03-08_171237,22.84,27.38,1520550757.872149
2018-03-08_171247,22.86,27.41,1520550767.872721
2018-03-08_171257,22.87,27.39,1520550777.873293
2018-03-08_171307,22.84,27.38,1520550787.873865
2018-03-08_171317,22.87,27.41,1520550797.874437
2018-03-08_171327,22.86,27.41,1520550807.875009
2018-03-08_171337,22.84,27.42,1520550817.875581
2018-03-08_171347,22.86,27.41,1520550827.876153
2018-03-08_171357,22.84,27.38,1520550837.876725
2018-03-08_171407,22.86,27.41,1520550847.877297
2018-03-08_171417,22.86,27.39,1520550857.877869
2018-03-08_171427,22.83,27.39,1520550867.878441
2018-03-08_171437,22.84,27.44,1520550877.879013
2018-03-08_171447,22.84,27.39,1520550887.879585
2018-03-08_171457,22.84,27.44,1520550897.880157
2018-03-08_171507,22.84,27.42,1520550907.880729
2018-03-08_171517,22.81,27.42,1520550917.881301
2018-03-08_171527,22.84,27.39,1520550927.881873
2018-03-08_171537,22.84,27.38,1520550937.882445
2018-03-08_171547,22.81,27.41,1520550947.883017
2018-03-08_171557,22.81,27.39,1520550957.883589
2018-03-08_171607,22.83,27.34,1520550967.884161
2018-03-08_171617,22.81,27.39,1520550977.884733
2018-03-08_171627,22.83,27.36,1520550987.885305
2018-03-08_171637,22.83,27.39,1520550997.885877
2018-03-08_171647,22.83,27.38,1520551007.886449
2018-03-08_171657,22.83,27.38,1520551017.887021
2018-03-08_171707,22.81,27.41,1520551027.887593
2018-03-08_171717,22.83,27.35,1520551037.888165
2018-03-08_171727,22.81,27.35,1520551047.888737
2018-03-08_171737,22.84,27.39,1520551057.889309
2018-03-08_171747,22.83,27.38,1520551067.889881
2018-03-08_171757,22.84,27.38,1520551077.890453
2018-03-08_171807,22.83,27.35,1520551087.891025
2018-03-08_171817,22.83,27.36,1520551097.891597
2018-03-08_171827,22.81,27.34,1520551107.892169
2018-03-08_171837,22.84,27.28,1520551117.892741
2018-03-08_171847,22.83,27.28,1520551127.893313
2018-03-08_171857,22.83,27.36,1520551137.893885
2018-03-08_171907,22.83,27.31,1520551147.894457
2018-03-08_171917,22.84,27.29,1520551157.895029
2018-03-08_171927,22.83,27.26,1520551167.895601
2018-03-08_171937,22.81,27.25,1520551177.896173
2018-03-08_171947,22.81,27.26,1520551187.896745
2018-03-08_171957,22.81,27.28,1520551197.897317
2018-03-08_172007,22.83,27.26,1520551207.897889
2018-03-08_172017,22.80,27.23,1520551217.898461
2018-03-08_172027,22.81,27.22,1520551227.899033
2018-03-08_172037,22.80,27.16,1520551237.899605
2018-03-08_172047,22.80,27.22,1520551247.900177
2018-03-08_172057,22.78,27.22,1520551257.900749
2018-03-08_172107,22.80,27.16,1520551267.901321
2018-03-08_172117,22.80,27.14,1520551277.901893
2018-03-08_172127,22.80,27.16,1520551287.902465
2018-03-08_172137,22.78,27.16,1520551297.903037
2018-03-08_172147,22.78,27.15,1520551307.903609
2018-03-08_172157,22.78,27.12,1520551317.904181
2018-03-08_172207,22.80,27.14,1520551327.904753
2018-03-08_172217,22.80,27.13,1520551337.905325
2018-03-08_172227,22.80,27.10,1520551347.905897
2018-03-08_172237,22.80,27.10,1520551357.906469
2018-03-08_172247,22.80,27.03,1520551367.907041
2018-03-08_172257,22.77,27.06,1520551377.907613
2018-03-08_172307,22.77,27.07,1520551387.908185
2018-03-08_172317,22.78,27.07,1520551397.908757
2018-03-08_172327,22.77,27.01,1520551407.909329
2018-03-08_172337,22.78,27.05,1520551417.909901
2018-03-08_172347,22.78,27.04,1520551427.910473
2018-03-08_172357,22.78,27.01,1520551437.911045
2018-03-08_172407,22.78,26.99,1520551447.911617
2018-03-08_172417,22.78,27.02,1520551457.912189
2018-03-08_172427,22.81,26.98,1520551467.912761
2018-03-08_172437,22.77,26.98,1520551477.913333
2018-03-08_172447,22.78,26.92,1520551487.913905
2018-03-08_172457,22.78,26.95,1520551497.914477
2018-03-08_172507,22.78,26.94,1520551507.915049
2018-03-08_172517,22.78,26.92,1520551517.915621
2018-03-08_172527,22.77,26.85,1520551527.916193
2018-03-08_172537,22.77,26.88,1520551537.916765
2018-03-08_172547,22.76,26.88,1520551547.917337
2018-03-08_172557,22.77,26.89,1520551557.917909
2018-03-08_172607,22.78,26.89,1520551567.918481
2018-03-08_172617,22.76,26.82,1520551577.919053
2018-03-08_172627,22.76,26.83,1520551587.919625
2018-03-08_172637,22.77,26.81,1520551597.920197
2018-03-08_172647,22.77,26.80,1520551607.920769
2018-03-08_172657,22.77,26.83,1520551617.921341
2018-03-08_172707,22.77,26.81,1520551627.921913
2018-03-08_172717,22.76,26.80,1520551637.922485
2018-03-08_172727,22.76,26.78,1520551647.923057
2018-03-08_172737,22.76,26.72,1520551657.923629
2018-03-08_172747,22.76,26.78,1520551667.924201
2018-03-08_172757,22.76,26.72,1520551677.924773
2018-03-08_172807,22.74,26.72,1520551687.925345
2018-03-08_172817,22.76,26.71,1520551697.925917
2018-03-08_172827,22.74,26.68,1520551707.926489
2018-03-08_172837,22.77,26.76,1520551717.927061
2018-03-08_172847,22.76,26.72,1520551727.927633
2018-03-08_172857,22.74,26.69,1520551737.928205
2018-03-08_172907,22.76,26.75,1520551747.928777
2018-03-08_172917,22.74,26.68,1520551757.929349
2018-03-08_172927,22.74,26.69,1520551767.929921
2018-03-08_172937,22.76,26.68,1520551777.930493
2018-03-08_172947,22.74,26.71,1520551787.931065
2018-03-08_172957,22.76,26.68,1520551797.931637
2018-03-08_173007,22.74,26.69,1520551807.932209
2018-03-08_173017,22.77,26.65,1520551817.932781
2018-03-08_173027,22.74,26.65,1520551827.933353
2018-03-08_173037,22.74,26.63,1520551837.933925
2018-03-08_173047,22.74,26.65,1520551847.934497
2018-03-08_173057,22.77,26.65,1520551857.935069
2018-03-08_173107,22.76,26.62,1520551867.935641
2018-03-08_173117,22.76,26.62,1520551877.936213
2018-03-08_173127,22.74,26.69,1520551887.936785
2018-03-08_173137,22.73,26.63,1520551897.937357
2018-03-08_173147,22.73,26.65,1520551907.937929
2018-03-08_173157,22.74,26.67,1520551917.938501
2018-03-08_173207,22.76,26.63,1520551927.939073
2018-03-08_173217,22.76,26.63,1520551937.939645
2018-03-08_173227,22.74,26.62,1520551947.940217
2018-03-08_173237,22.77,26.66,1520551957.940789
2018-03-08_173247,22.74,26.68,1520551967.941361
2018-03-08_173257,22.77,26.66,1520551977.941933
2018-03-08_173307,22.76,26.62,1520551987.942505
2018-03-08_173317,22.73,26.66,1520551997.943077
2018-03-08_173327,22.77,26.65,1520552007.943649
2018-03-08_173337,22.73,26.68,1520552017.944221
2018-03-08_173347,22.71,26.62,1520552027.944793
2018-03-08_173357,22.74,26.66,1520552037.945365
2018-03-08_173407,22.76,26.65,1520552047.945937
2018-03-08_173417,22.71,26.63,1520552057.946509
2018-03-08_173427,22.73,26.69,1520552067.947081
2018-03-08_173437,22.71,26.67,1520552077.947653
2018-03-08_173447,22.73,26.68,1520552087.948225
2018-03-08_173457,22.73,26.68,1520552097.948797
2018-03-08_173507,22.74,26.68,1520552107.949369
2018-03-08_173517,22.74,26.70,1520552117.949941
2018-03-08_173527,22.76,26.69,1520552127.950513
2018-03-08_173537,22.74,26.70,1520552137.951085
2018-03-08_173547,22.71,26.72,1520552147.951657
2018-03-08_173557,22.71,26.72,1520552157.952229
2018-03-08_173607,22.73,26.67,1520552167.952801
2018-03-08_173617,22.73,26.69,1520552177.953373
2018-03-08_173627,22.73,26.70,1520552187.953945
2018-03-08_173637,22.73,26.72,1520552197.954517
2018-03-08_173647,22.73,26.67,1520552207.955089
2018-03-08_173657,22.71,26.70,1520552217.955661
2018-03-08_173707,22.74,26.75,1520552227.956233
2018-03-08_173717,22.76,26.73,1520552237.956805
2018-03-08_173727,22.73,26.70,1520552247.957377
2018-03-08_173737,22.74,26.74,1520552257.957949
2018-03-08_173747,22.76,26.76,1520552267.958521
2018-03-08_173757,22.73,26.73,1520552277.959093
2018-03-08_173807,22.73,26.76,1520552287.959665
2018-03-08_173817,22.74,26.75,1520552297.960237
2018-03-08_173827,22.76,26.75,1520552307.960809
2018-03-08_173837,22.74,26.82,1520552317.961381
2018-03-08_173847,22.73,26.79,1520552327.961953
2018-03-08_173857,22.74,26.76,1520552337.962525
2018-03-08_173907,22.74,26.79,1520552347.963097
2018-03-08_173917,22.74,26.76,1520552357.963669
2018-03-08_173927,22.73,26.79,1520552367.964241
2018-03-08_173937,22.73,26.79,1520552377.964813
2018-03-08_173947,22.71,26.83,1520552387.965385
2018-03-08_173957,22.71,26.85,1520552397.965957
2018-03-08_174007,22.74,26.85,1520552407.966529
2018-03-08_174017,22.74,26.82,1520552417.967101
2018-03-08_174027,22.73,26.82,1520552427.967673
2018-03-08_174037,22.73,26.82,1520552437.968245
2018-03-08_174047,22.73,26.86,1520552447.968817
2018-03-08_174057,22.74,26.92,1520552457.969389
2018-03-08_174107,22.73,26.89,1520552467.969961
2018-03-08_174117,22.74,26.86,1520552477.970533
2018-03-08_174127,22.74,26.89,1520552487.971105
2018-03-08_174137,22.73,26.90,1520552497.971677
2018-03-08_174147,22.73,26.88,1520552507.972249
2018-03-08_174157,22.73,26.90,1520552517.972821
2018-03-08_174207,22.73,26.94,1520552527.973393
2018-03-08_174217,22.73,26.96,1520552537.973965
2018-03-08_174227,22.74,26.91,1520552547.974537
2018-03-08_174237,22.74,26.91,1520552557.975109
2018-03-08_174247,22.74,26.99,1520552567.975681
2018-03-08_174257,22.74,27.00,1520552577.976253
2018-03-08_174307,22.70,27.00,1520552587.976825
2018-03-08_174317,22.73,26.98,1520552597.977397
2018-03-08_174327,22.71,27.01,1520552607.977969
2018-03-08_174337,22.73,27.07,1520552617.978541
2018-03-08_174347,22.71,27.01,1520552627.979113
2018-03-08_174357,22.76,27.07,1520552637.979685
2018-03-08_174407,22.74,27.06,1520552647.980257
2018-03-08_174417,22.74,27.06,1520552657.980829
2018-03-08_174427,22.73,27.06,1520552667.981401
2018-03-08_174437,22.74,27.09,1520552677.981973
2018-03-08_174447,22.76,27.14,1520552687.982545
2018-03-08_174457,22.76,27.11,1520552697.983117
2018-03-08_174507,22.74,27.14,1520552707.983689
2018-03-08_174517,22.71,27.16,1520552717.984261
2018-03-08_174527,22.74,27.20,1520552727.984833
2018-03-08_174537,22.74,27.23,1520552737.985405
2018-03-08_174547,22.73,27.20,1520552747.985977
2018-03-08_174557,22.74,27.24,1520552757.986549
2018-03-08_174607,22.73,27.27,1520552767.987121
2018-03-08_174617,22.73,27.26,1520552777.987693
2018-03-08_174627,22.71,27.28,1520552787.988265
2018-03-08_174637,22.73,27.32,1520552797.988837
2018-03-08_174647,22.74,27.33,1520552807.989409
2018-03-08_174657,22.71,27.32,1520552817.989981
2018-03-08_174707,22.73,27.35,1520552827.990553
2018-03-08_174717,22.73,27.35,1520552837.991125
2018-03-08_174727,22.71,27.40,1520552847.991697
2018-03-08_174737,22.73,27.35,1520552857.992269
2018-03-08_174747,22.71,27.38,1520552867.992841
2018-03-08_174757,22.71,27.44,1520552877.993413
2018-03-08_174807,22.71,27.48,1520552887.993985
2018-03-08_174817,22.74,27.45,1520552897.994557
2018-03-08_174827,22.71,27.50,1520552907.995129
2018-03-08_174837,22.73,27.53,1520552917.995701
2018-03-08_174847,22.73,27.57,1520552927.996273
2018-03-08_174857,22.73,27.50,1520552937.996845
2018-03-08_174907,22.73,27.55,1520552947.997417
2018-03-08_174917,22.73,27.57,1520552957.997989
2018-03-08_174927,22.70,27.56,1520552967.998561
2018-03-08_174937,22.71,27.57,1520552977.999133
2018-03-08_174947,22.71,27.60,1520552987.999705
2018-03-08_174958,22.71,27.65,1520552998.000277
2018-03-08_175008,22.71,27.64,1520553008.000849
2018-03-08_175018,22.71,27.65,1520553018.001421
2018-03-08_175028,22.71,27.66,1520553028.001993
2018-03-08_175038,22.73,27.68,1520553038.002565
2018-03-08_175048,22.73,27.68,1520553048.003137
2018-03-08_175058,22.69,27.65,1520553058.003709
2018-03-08_175108,22.71,27.69,1520553068.004281
2018-03-08_175118,22.71,27.74,1520553078.004853
2018-03-08_175128,22.71,27.68,1520553088.005425
2018-03-08_175138,22.71,27.70,1520553098.005997
2018-03-08_175148,22.70,27.71,1520553108.006569
2018-03-08_175158,22.71,27.71,1520553118.007141
2018-03-08_175208,22.69,27.71,1520553128.007713
2018-03-08_175218,22.71,27.70,1520553138.008285
2018-03-08_175228,22.71,27.72,1520553148.008857
2018-03-08_175238,22.70,27.78,1520553158.009429
2018-03-08_175248,22.73,27.72,1520553168.010001
2018-03-08_175258,22.71,27.75,1520553178.010573
2018-03-08_175308,22.71,27.75,1520553188.011145
2018-03-08_175318,22.71,27.79,1520553198.011717
2018-03-08_175328,22.70,27.74,1520553208.012289
2018-03-08_175338,22.71,27.78,1520553218.012861
2018-03-08_175348,22.71,27.74,1520553228.013433
2018-03-08_175358,22.73,27.77,1520553238.014005
2018-03-08_175408,22.71,27.75,1520553248.014577
2018-03-08_175418,22.71,27.78,1520553258.015149
2018-03-08_175428,22.71,27.81,1520553268.015721
2018-03-08_175438,22.70,27.76,1520553278.016293
2018-03-08_175448,22.71,27.77,1520553288.016865
2018-03-08_175458,22.71,27.74,1520553298.017437
2018-03-08_175508,22.71,27.75,1520553308.018009
2018-03-08_175518,22.73,27.75,1520553318.018581
2018-03-08_175528,22.73,27.78,1520553328.019153
2018-03-08_175538,22.71,27.76,1520553338.019725
2018-03-08_175548,22.71,27.78,1520553348.020297
2018-03-08_175558,22.73,27.77,1520553358.020869
2018-03-08_175608,22.73,27.78,1520553368.021441
2018-03-08_175618,22.71,27.77,1520553378.022013
2018-03-08_175628,22.70,27.72,1520553388.022585
2018-03-08_175638,22.71,27.72,1520553398.023157
2018-03-08_175648,22.70,27.76,1520553408.023729
2018-03-08_175658,22.70,27.72,1520553418.024301
2018-03-08_175708,22.70,27.72,1520553428.024873
2018-03-08_175718,22.70,27.74,1520553438.025445
2018-03-08_175728,22.71,27.68,1520553448.026017
2018-03-08_175738,22.70,27.68,1520553458.026589
2018-03-08_175748,22.73,27.71,1520553468.027161
2018-03-08_175758,22.71,27.69,1520553478.027733
2018-03-08_175808,22.70,27.69,1520553488.028305
2018-03-08_175818,22.70,27.65,1520553498.028877
2018-03-08_175828,22.71,27.72,1520553508.029449
2018-03-08_175838,22.70,27.68,1520553518.030021
2018-03-08_175848,22.71,27.69,1520553528.030593
2018-03-08_175858,22.70,27.68,1520553538.031165
2018-03-08_175908,22.73,27.64,1520553548.031737
2018-03-08_175918,22.70,27.66,1520553558.032309
2018-03-08_175928,22.71,27.65,1520553568.032881
2018-03-08_175938,22.70,27.61,1520553578.033453
2018-03-08_175948,22.70,27.64,1520553588.034025
2018-03-08_175958,22.69,27.55,1520553598.034597
2018-03-08_180008,22.70,27.61,1520553608.035169
2018-03-08_180018,22.71,27.61,1520553618.035741
2018-03-08_180028,22.69,27.61,1520553628.036313
2018-03-08_180038,22.67,27.58,1520553638.036885
2018-03-08_180048,22.71,27.58,1520553648.037457
2018-03-08_180058,22.71,27.55,1520553658.038029
2018-03-08_180108,22.70,27.58,1520553668.038601
2018-03-08_180118,22.71,27.56,1520553678.039173
2018-03-08_180128,22.71,27.51,1520553688.039745
2018-03-08_180138,22.71,27.51,1520553698.040317
2018-03-08_180148,22.70,27.51,1520553708.040889
2018-03-08_180158,22.70,27.48,1520553718.041461
2018-03-08_180208,22.69,27.48,1520553728.042033
2018-03-08_180218,22.70,27.48,1520553738.042605
2018-03-08_180228,22.69,27.43,1520553748.043177
2018-03-08_180238,22.70,27.47,1520553758.043749
2018-03-08_180248,22.70,27.45,1520553768.044321
2018-03-08_180258,22.69,27.47,1520553778.044893
2018-03-08_180308,22.70,27.38,1520553788.045465
2018-03-08_180318,22.71,27.39,1520553798.046037
2018-03-08_180328,22.70,27.40,1520553808.046609
2018-03-08_180338,22.70,27.35,1520553818.047181
2018-03-08_180348,22.69,27.38,1520553828.047753
2018-03-08_180358,22.66,27.37,1520553838.048325
2018-03-08_180408,22.71,27.38,1520553848.048897
2018-03-08_180418,22.69,27.39,1520553858.049469
2018-03-08_180428,22.70,27.31,1520553868.050041
2018-03-08_180438,22.69,27.29,1520553878.050613
2018-03-08_180448,22.70,27.28,1520553888.051185
2018-03-08_180458,22.70,27.28,1520553898.051757
2018-03-08_180508,22.70,27.29,1520553908.052329
2018-03-08_180518,22.70,27.28,1520553918.052901
2018-03-08_180528,22.70,27.23,1520553928.053473
2018-03-08_180538,22.70,27.25,1520553938.054045
2018-03-08_180548,22.70,27.24,1520553948.054617
2018-03-08_180558,22.67,27.23,1520553958.055189
2018-03-08_180608,22.70,27.18,1520553968.055761
2018-03-08_180618,22.69,27.17,1520553978.056333
2018-03-08_180628,22.69,27.17,1520553988.056905
2018-03-08_180638,22.71,27.13,1520553998.057477
2018-03-08_180648,22.70,27.16,1520554008.058049
2018-03-08_180658,22.69,27.14,1520554018.058621
2018-03-08_180708,22.70,27.13,1520554028.059193
2018-03-08_180718,22.69,27.11,1520554038.059765
2018-03-08_180728,22.71,27.06,1520554048.060337
2018-03-08_180738,22.69,27.07,1520554058.060909
2018-03-08_180748,22.70,27.03,1520554068.061481
2018-03-08_180758,22.69,27.03,1520554078.062053
2018-03-08_180808,22.70,27.03,1520554088.062625
2018-03-08_180818,22.70,27.04,1520554098.063197
2018-03-08_180828,22.70,26.96,1520554108.063769
2018-03-08_180838,22.70,26.94,1520554118.064341
2018-03-08_180848,22.67,26.99,1520554128.064913
2018-03-08_180858,22.69,26.93,1520554138.065485
2018-03-08_180908,22.70,26.91,1520554148.066057
2018-03-08_180918,22.71,26.93,1520554158.066629
2018-03-08_180928,22.69,26.93,1520554168.067201
2018-03-08_180938,22.70,26.93,1520554178.067773
2018-03-08_180948,22.69,26.90,1520554188.068345
2018-03-08_180958,22.73,26.90,1520554198.068917
2018-03-08_181008,22.71,26.89,1520554208.069489
2018-03-08_181018,22.70,26.87,1520554218.070061
2018-03-08_181028,22.70,26.84,1520554228.070633
2018-03-08_181038,22.69,26.87,1520554238.071205
2018-03-08_181048,22.69,26.80,1520554248.071777
2018-03-08_181058,22.70,26.83,1520554258.072349
2018-03-08_181108,22.69,26.78,1520554268.072921
2018-03-08_181118,22.70,26.77,1520554278.073493
2018-03-08_181128,22.70,26.76,1520554288.074065
2018-03-08_181138,22.69,26.73,1520554298.074637
2018-03-08_181148,22.71,26.67,1520554308.075209
2018-03-08_181158,22.69,26.72,1520554318.075781
2018-03-08_181208,22.70,26.70,1520554328.076353
2018-03-08_181218,22.69,26.70,1520554338.076925
2018-03-08_181228,22.69,26.72,1520554348.077497
2018-03-08_181238,22.70,26.69,1520554358.078069
2018-03-08_181248,22.69,26.66,1520554368.078641
2018-03-08_181258,22.70,26.67,1520554378.079213
2018-03-08_181308,22.70,26.70,1520554388.079785
2018-03-08_181318,22.70,26.66,1520554398.080357
2018-03-08_181328,22.70,26.57,1520554408.080929
2018-03-08_181338,22.67,26.62,1520554418.081501
2018-03-08_181348,22.70,26.62,1520554428.082073
2018-03-08_181358,22.71,26.60,1520554438.082645
2018-03-08_181408,22.70,26.63,1520554448.083217
2018-03-08_181418,22.67,26.61,1520554458.083789
2018-03-08_181428,22.69,26.67,1520554468.084361
2018-03-08_181438,22.67,26.67,1520554478.084933
2018-03-08_181448,22.67,26.64,1520554488.085505
2018-03-08_181458,22.67,26.66,1520554498.086077
2018-03-08_181508,22.69,26.63,1520554508.086649
2018-03-08_181518,22.66,26.66,1520554518.087221
2018-03-08_181528,22.69,26.63,1520554528.087793
2018-03-08_181538,22.67,26.64,1520554538.088365
2018-03-08_181548,22.70,26.60,1520554548.088937
2018-03-08_181558,22.67,26.64,1520554558.089509
2018-03-08_181608,22.67,26.60,1520554568.090081
2018-03-08_181618,22.69,26.61,1520554578.090653
2018-03-08_181628,22.70,26.61,1520554588.091225
2018-03-08_181638,22.67,26.63,1520554598.091797
2018-03-08_181648,22.67,26.66,1520554608.092369
2018-03-08_181658,22.66,26.67,1520554618.092941
2018-03-08_181708,22.67,26.61,1520554628.093513
2018-03-08_181718,22.67,26.60,1520554638.094085
2018-03-08_181728,22.69,26.60,1520554648.094657
2018-03-08_181738,22.67,26.68,1520554658.095229
2018-03-08_181748,22.69,26.67,1520554668.095801
2018-03-08_181758,22.66,26.66,1520554678.096373
2018-03-08_181808,22.66,26.66,1520554688.096945
2018-03-08_181818,22.67,26.66,1520554698.097517
2018-03-08_181828,22.67,26.64,1520554708.098089
2018-03-08_181838,22.67,26.66,1520554718.098661
2018-03-08_181848,22.66,26.68,1520554728.099233
2018-03-08_181858,22.66,26.73,1520554738.099805
2018-03-08_181908,22.66,26.69,1520554748.100377
2018-03-08_181918,22.66,26.67,1520554758.100949
2018-03-08_181928,22.67,26.71,1520554768.101521
2018-03-08_181938,22.67,26.66,1520554778.102093
2018-03-08_181948,22.66,26.70,1520554788.102665
2018-03-08_181958,22.69,26.70,1520554798.103237
2018-03-08_182008,22.64,26.77,1520554808.103809
2018-03-08_182018,22.67,26.73,1520554818.104381
2018-03-08_182028,22.66,26.72,1520554828.104953
