date, temp (C), RH (%), epoch time (s)
2018-03-06_130638,23.17,27.15,1520363198.631961
2018-03-06_130648,23.15,27.15,1520363208.631975
2018-03-06_130658,23.17,27.16,1520363218.631989
2018-03-06_130708,23.15,27.13,1520363228.632003
2018-03-06_130718,23.17,27.11,1520363238.632017
2018-03-06_130728,23.15,27.12,1520363248.632031
2018-03-06_130738,23.15,27.12,1520363258.632045
2018-03-06_130748,23.15,27.08,1520363268.632059
2018-03-06_130758,23.17,27.05,1520363278.632073
2018-03-06_130808,23.15,27.05,1520363288.632087
2018-03-06_130818,23.15,26.99,1520363298.632101
2018-03-06_130828,23.15,27.03,1520363308.632115
2018-03-06_130838,23.15,27.04,1520363318.632129
2018-03-06_130848,23.15,27.02,1520363328.632143
2018-03-06_130858,23.15,26.98,1520363338.632157
2018-03-06_130908,23.15,26.98,1520363348.632171
2018-03-06_130918,23.15,26.96,1520363358.632185
2018-03-06_130928,23.14,27.01,1520363368.632199
2018-03-06_130938,23.17,26.91,1520363378.632213
2018-03-06_130948,23.15,26.96,1520363388.632227
2018-03-06_130958,23.14,26.99,1520363398.632241
2018-03-06_131008,23.12,26.94,1520363408.632255
2018-03-06_131018,23.14,26.94,1520363418.632269
2018-03-06_131028,23.15,26.94,1520363428.632283
2018-03-06_131038,23.12,26.89,1520363438.632297
2018-03-06_131048,23.17,26.82,1520363448.632311
2018-03-06_131058,23.14,26.88,1520363458.632325
2018-03-06_131108,23.12,26.88,1520363468.632339
2018-03-06_131118,23.17,26.86,1520363478.632353
2018-03-06_131128,23.17,26.84,1520363488.632367
2018-03-06_131138,23.14,26.85,1520363498.632381
2018-03-06_131148,23.15,26.80,1520363508.632395
2018-03-06_131158,23.14,26.85,1520363518.632409
2018-03-06_131208,23.14,26.83,1520363528.632423
2018-03-06_131218,23.14,26.83,1520363538.632437
2018-03-06_131228,23.14,26.79,1520363548.632451
2018-03-06_131238,23.14,26.76,1520363558.632465
2018-03-06_131248,23.15,26.76,1520363568.632479
2018-03-06_131258,23.12,26.79,1520363578.632493
2018-03-06_131308,23.11,26.80,1520363588.632507
2018-03-06_131318,23.12,26.80,1520363598.632521
2018-03-06_131328,23.14,26.75,1520363608.632535
2018-03-06_131338,23.12,26.75,1520363618.632549
2018-03-06_131348,23.11,26.69,1520363628.632563
2018-03-06_131358,23.11,26.69,1520363638.632577
2018-03-06_131408,23.11,26.71,1520363648.632591
2018-03-06_131418,23.11,26.73,1520363658.632605
2018-03-06_131428,23.14,26.75,1520363668.632619
2018-03-06_131438,23.11,26.76,1520363678.632633
2018-03-06_131448,23.14,26.71,1520363688.632647
2018-03-06_131458,23.10,26.79,1520363698.632661
2018-03-06_131508,23.11,26.76,1520363708.632675
2018-03-06_131518,23.10,26.76,1520363718.632689
2018-03-06_131528,23.11,26.78,1520363728.632703
2018-03-06_131538,23.11,26.76,1520363738.632717
2018-03-06_131548,23.11,26.76,1520363748.632731
2018-03-06_131558,23.11,26.82,1520363758.632745
2018-03-06_131608,23.12,26.81,1520363768.632759
2018-03-06_131618,23.10,26.75,1520363778.632773
2018-03-06_131628,23.12,26.76,1520363788.632787
2018-03-06_131638,23.12,26.80,1520363798.632801
2018-03-06_131648,23.12,26.82,1520363808.632815
2018-03-06_131658,23.10,26.76,1520363818.632829
2018-03-06_131708,23.10,26.79,1520363828.632843
2018-03-06_131718,23.10,26.80,1520363838.632857
2018-03-06_131728,23.12,26.82,1520363848.632871
2018-03-06_131738,23.11,26.79,1520363858.632885
2018-03-06_131748,23.11,26.80,1520363868.632899
2018-03-06_131758,23.12,26.76,1520363878.632913
2018-03-06_131808,23.10,26.80,1520363888.632927
2018-03-06_131818,23.10,26.88,1520363898.632941
2018-03-06_131828,23.11,26.83,1520363908.632955
2018-03-06_131838,23.12,26.86,1520363918.632969
2018-03-06_131848,23.10,26.82,1520363928.632983
2018-03-06_131858,23.11,26.92,1520363938.632997
2018-03-06_131908,23.11,26.89,1520363948.633011
2018-03-06_131918,23.10,26.89,1520363958.633025
2018-03-06_131928,23.10,26.88,1520363968.633039
2018-03-06_131938,23.11,26.93,1520363978.633053
2018-03-06_131948,23.10,26.90,1520363988.633067
2018-03-06_131958,23.10,26.90,1520363998.633081
2018-03-06_132008,23.06,26.97,1520364008.633095
2018-03-06_132018,23.08,26.92,1520364018.633109
2018-03-06_132028,23.10,26.97,1520364028.633123
2018-03-06_132038,23.11,26.94,1520364038.633137
2018-03-06_132048,23.11,26.97,1520364048.633151
2018-03-06_132058,23.10,26.93,1520364058.633165
2018-03-06_132108,23.08,26.96,1520364068.633179
2018-03-06_132118,23.08,26.92,1520364078.633193
2018-03-06_132128,23.10,26.97,1520364088.633207
2018-03-06_132138,23.10,27.00,1520364098.633221
2018-03-06_132148,23.06,27.00,1520364108.633235
2018-03-06_132158,23.10,27.00,1520364118.633249
2018-03-06_132208,23.08,27.01,1520364128.633263
2018-03-06_132218,23.08,27.06,1520364138.633277
2018-03-06_132228,23.10,26.99,1520364148.633291
2018-03-06_132238,23.08,27.00,1520364158.633305
2018-03-06_132248,23.06,27.01,1520364168.633319
2018-03-06_132258,23.08,27.04,1520364178.633333
2018-03-06_132308,23.08,27.06,1520364188.633347
2018-03-06_132318,23.10,27.09,1520364198.633361
2018-03-06_132328,23.10,27.06,1520364208.633375
2018-03-06_132338,23.06,27.10,1520364218.633389
2018-03-06_132348,23.10,27.09,1520364228.633403
2018-03-06_132358,23.08,27.11,1520364238.633417
2018-03-06_132408,23.08,27.11,1520364248.633431
2018-03-06_132418,23.10,27.10,1520364258.633445
2018-03-06_132428,23.10,27.16,1520364268.633459
2018-03-06_132438,23.08,27.13,1520364278.633473
2018-03-06_132448,23.08,27.14,1520364288.633487
2018-03-06_132458,23.08,27.16,1520364298.633501
2018-03-06_132508,23.08,27.16,1520364308.633515
2018-03-06_132518,23.10,27.23,1520364318.633529
2018-03-06_132528,23.08,27.21,1520364328.633543
2018-03-06_132538,23.08,27.19,1520364338.633557
2018-03-06_132548,23.08,27.20,1520364348.633571
2018-03-06_132558,23.08,27.19,1520364358.633585
2018-03-06_132608,23.08,27.23,1520364368.633599
2018-03-06_132618,23.08,27.24,1520364378.633613
2018-03-06_132628,23.10,27.24,1520364388.633627
2018-03-06_132638,23.10,27.24,1520364398.633641
2018-03-06_132648,23.08,27.26,1520364408.633655
2018-03-06_132658,23.11,27.30,1520364418.633669
2018-03-06_132708,23.08,27.26,1520364428.633683
2018-03-06_132718,23.08,27.27,1520364438.633697
2018-03-06_132728,23.08,27.30,1520364448.633711
2018-03-06_132738,23.08,27.25,1520364458.633725
2018-03-06_132748,23.08,27.30,1520364468.633739
2018-03-06_132758,23.08,27.30,1520364478.633753
2018-03-06_132808,23.08,27.33,1520364488.633767
2018-03-06_132818,23.10,27.37,1520364498.633781
2018-03-06_132828,23.08,27.33,1520364508.633795
2018-03-06_132838,23.06,27.35,1520364518.633809
2018-03-06_132848,23.10,27.31,1520364528.633823
2018-03-06_132858,23.06,27.34,1520364538.633837
2018-03-06_132908,23.08,27.33,1520364548.633851
2018-03-06_132918,23.08,27.37,1520364558.633865
2018-03-06_132928,23.06,27.34,1520364568.633879
2018-03-06_132938,23.06,27.38,1520364578.633893
2018-03-06_132948,23.08,27.40,1520364588.633907
2018-03-06_132958,23.06,27.41,1520364598.633921
2018-03-06_133008,23.06,27.44,1520364608.633935
2018-03-06_133018,23.06,27.44,1520364618.633949
2018-03-06_133028,23.08,27.47,1520364628.633963
2018-03-06_133038,23.08,27.45,1520364638.633977
2018-03-06_133048,23.04,27.49,1520364648.633991
2018-03-06_133058,23.05,27.47,1520364658.634005
2018-03-06_133108,23.06,27.48,1520364668.634019
2018-03-06_133118,23.05,27.50,1520364678.634033
2018-03-06_133128,23.08,27.52,1520364688.634047
2018-03-06_133138,23.08,27.47,1520364698.634061
2018-03-06_133148,23.06,27.54,1520364708.634075
2018-03-06_133158,23.05,27.52,1520364718.634089
2018-03-06_133208,23.06,27.56,1520364728.634103
2018-03-06_133218,23.05,27.54,1520364738.634117
2018-03-06_133228,23.05,27.51,1520364748.634131
2018-03-06_133238,23.05,27.56,1520364758.634145
2018-03-06_133248,23.05,27.55,1520364768.634159
2018-03-06_133258,23.04,27.61,1520364778.634173
2018-03-06_133308,23.05,27.61,1520364788.634187
2018-03-06_133318,23.06,27.64,1520364798.634201
2018-03-06_133328,23.06,27.61,1520364808.634215
2018-03-06_133338,23.06,27.61,1520364818.634229
2018-03-06_133348,23.05,27.62,1520364828.634243
2018-03-06_133358,23.05,27.65,1520364838.634257
2018-03-06_133408,23.05,27.65,1520364848.634271
2018-03-06_133418,23.04,27.64,1520364858.634285
2018-03-06_133428,23.04,27.66,1520364868.634299
2018-03-06_133438,23.06,27.66,1520364878.634313
2018-03-06_133448,23.06,27.72,1520364888.634327
2018-03-06_133458,23.05,27.66,1520364898.634341
2018-03-06_133508,23.05,27.67,1520364908.634355
2018-03-06_133518,23.04,27.72,1520364918.634369
2018-03-06_133528,23.05,27.72,1520364928.634383
2018-03-06_133538,23.05,27.71,1520364938.634397
2018-03-06_133548,23.05,27.72,1520364948.634411
2018-03-06_133558,23.05,27.71,1520364958.634425
2018-03-06_133608,23.05,27.72,1520364968.634439
2018-03-06_133618,23.05,27.78,1520364978.634453
2018-03-06_133628,23.05,27.72,1520364988.634467
2018-03-06_133638,23.08,27.69,1520364998.634481
2018-03-06_133648,23.05,27.75,1520365008.634495
2018-03-06_133658,23.02,27.71,1520365018.634509
2018-03-06_133708,23.05,27.78,1520365028.634523
2018-03-06_133718,23.05,27.72,1520365038.634537
2018-03-06_133728,23.05,27.72,1520365048.634551
2018-03-06_133738,23.04,27.75,1520365058.634565
2018-03-06_133748,23.06,27.74,1520365068.634579
2018-03-06_133758,23.05,27.78,1520365078.634593
2018-03-06_133808,23.05,27.74,1520365088.634607
2018-03-06_133818,23.06,27.75,1520365098.634621
2018-03-06_133828,23.06,27.78,1520365108.634635
2018-03-06_133838,23.02,27.75,1520365118.634649
2018-03-06_133848,23.08,27.73,1520365128.634663
2018-03-06_133858,23.05,27.75,1520365138.634677
2018-03-06_133908,23.05,27.79,1520365148.634691
2018-03-06_133918,23.04,27.69,1520365158.634705
2018-03-06_133928,23.05,27.75,1520365168.634719
2018-03-06_133938,23.06,27.73,1520365178.634733
2018-03-06_133948,23.04,27.75,1520365188.634747
2018-03-06_133958,23.01,27.74,1520365198.634761
2018-03-06_134008,23.02,27.74,1520365208.634775
2018-03-06_134018,23.04,27.71,1520365218.634789
2018-03-06_134028,23.02,27.75,1520365228.634803
2018-03-06_134038,23.04,27.70,1520365238.634817
2018-03-06_134048,23.04,27.71,1520365248.634831
2018-03-06_134058,23.02,27.74,1520365258.634845
2018-03-06_134108,23.02,27.73,1520365268.634859
2018-03-06_134118,23.04,27.69,1520365278.634873
2018-03-06_134128,23.02,27.69,1520365288.634887
2018-03-06_134138,23.02,27.63,1520365298.634901
2018-03-06_134148,23.01,27.68,1520365308.634915
2018-03-06_134158,23.02,27.66,1520365318.634929
2018-03-06_134208,23.02,27.68,1520365328.634943
2018-03-06_134218,23.02,27.62,1520365338.634957
2018-03-06_134228,23.04,27.65,1520365348.634971
2018-03-06_134238,23.02,27.66,1520365358.634985
2018-03-06_134248,23.04,27.64,1520365368.634999
2018-03-06_134258,23.01,27.62,1520365378.635013
2018-03-06_134308,23.02,27.62,1520365388.635027
2018-03-06_134318,23.04,27.61,1520365398.635041
2018-03-06_134328,23.02,27.59,1520365408.635055
2018-03-06_134338,22.99,27.59,1520365418.635069
2018-03-06_134348,23.01,27.55,1520365428.635083
2018-03-06_134358,23.01,27.59,1520365438.635097
2018-03-06_134408,23.01,27.58,1520365448.635111
2018-03-06_134418,23.02,27.52,1520365458.635125
2018-03-06_134428,23.02,27.53,1520365468.635139
2018-03-06_134438,22.99,27.50,1520365478.635153
2018-03-06_134448,23.02,27.53,1520365488.635167
2018-03-06_134458,23.02,27.49,1520365498.635181
2018-03-06_134508,23.01,27.52,1520365508.635195
2018-03-06_134518,23.02,27.49,1520365518.635209
2018-03-06_134528,22.99,27.47,1520365528.635223
2018-03-06_134538,23.01,27.51,1520365538.635237
2018-03-06_134548,23.02,27.48,1520365548.635251
2018-03-06_134558,23.01,27.45,1520365558.635265
2018-03-06_134608,23.02,27.46,1520365568.635279
2018-03-06_134618,22.99,27.43,1520365578.635293
2018-03-06_134628,22.99,27.45,1520365588.635307
2018-03-06_134638,23.02,27.46,1520365598.635321
2018-03-06_134648,22.99,27.45,1520365608.635335
2018-03-06_134658,23.01,27.49,1520365618.635349
2018-03-06_134708,22.99,27.45,1520365628.635363
2018-03-06_134718,23.01,27.36,1520365638.635377
2018-03-06_134728,22.99,27.36,1520365648.635391
2018-03-06_134738,22.99,27.39,1520365658.635405
2018-03-06_134748,23.01,27.38,1520365668.635419
2018-03-06_134758,22.99,27.32,1520365678.635433
2018-03-06_134808,22.99,27.32,1520365688.635447
2018-03-06_134818,22.98,27.31,1520365698.635461
2018-03-06_134828,22.99,27.32,1520365708.635475
2018-03-06_134838,23.01,27.29,1520365718.635489
2018-03-06_134848,22.99,27.32,1520365728.635503
2018-03-06_134858,22.98,27.28,1520365738.635517
2018-03-06_134908,23.01,27.26,1520365748.635531
2018-03-06_134918,22.99,27.26,1520365758.635545
2018-03-06_134928,22.97,27.25,1520365768.635559
2018-03-06_134938,22.98,27.22,1520365778.635573
2018-03-06_134948,22.98,27.25,1520365788.635587
2018-03-06_134958,22.99,27.22,1520365798.635601
2018-03-06_135008,22.98,27.22,1520365808.635615
2018-03-06_135018,22.99,27.21,1520365818.635629
2018-03-06_135028,22.99,27.21,1520365828.635643
2018-03-06_135038,23.01,27.16,1520365838.635657
2018-03-06_135048,22.98,27.18,1520365848.635671
2018-03-06_135058,22.99,27.19,1520365858.635685
2018-03-06_135108,23.01,27.23,1520365868.635699
2018-03-06_135118,22.98,27.19,1520365878.635713
2018-03-06_135128,22.99,27.15,1520365888.635727
2018-03-06_135138,22.98,27.14,1520365898.635741
2018-03-06_135148,22.99,27.13,1520365908.635755
2018-03-06_135158,22.97,27.15,1520365918.635769
2018-03-06_135208,22.97,27.14,1520365928.635783
2018-03-06_135218,22.99,27.12,1520365938.635797
2018-03-06_135228,22.99,27.14,1520365948.635811
2018-03-06_135238,22.99,27.08,1520365958.635825
2018-03-06_135248,22.98,27.11,1520365968.635839
2018-03-06_135258,22.98,27.11,1520365978.635853
2018-03-06_135308,23.01,27.08,1520365988.635867
2018-03-06_135318,22.98,27.08,1520365998.635881
2018-03-06_135328,22.99,27.04,1520366008.635895
2018-03-06_135338,22.97,27.05,1520366018.635909
2018-03-06_135348,22.98,27.05,1520366028.635923
2018-03-06_135358,22.97,27.02,1520366038.635937
2018-03-06_135408,23.01,27.03,1520366048.635951
2018-03-06_135418,22.97,27.02,1520366058.635965
2018-03-06_135428,22.99,27.01,1520366068.635979
2018-03-06_135438,22.98,27.05,1520366078.635993
2018-03-06_135448,22.97,27.02,1520366088.636007
2018-03-06_135458,22.98,27.06,1520366098.636021
2018-03-06_135508,22.98,27.01,1520366108.636035
2018-03-06_135518,22.99,27.04,1520366118.636049
2018-03-06_135528,22.97,26.98,1520366128.636063
2018-03-06_135538,22.94,26.95,1520366138.636077
2018-03-06_135548,23.01,27.02,1520366148.636091
2018-03-06_135558,22.98,26.99,1520366158.636105
2018-03-06_135608,22.99,27.02,1520366168.636119
2018-03-06_135618,22.98,26.96,1520366178.636133
2018-03-06_135628,22.98,26.92,1520366188.636147
2018-03-06_135638,22.98,26.95,1520366198.636161
2018-03-06_135648,22.98,26.94,1520366208.636175
2018-03-06_135658,22.97,26.92,1520366218.636189
2018-03-06_135708,22.97,26.89,1520366228.636203
2018-03-06_135718,22.98,26.95,1520366238.636217
2018-03-06_135728,22.98,26.91,1520366248.636231
2018-03-06_135738,22.99,26.94,1520366258.636245
2018-03-06_135748,22.99,26.92,1520366268.636259
2018-03-06_135758,22.99,26.90,1520366278.636273
2018-03-06_135808,22.97,26.89,1520366288.636287
2018-03-06_135818,22.97,26.91,1520366298.636301
2018-03-06_135828,22.98,26.85,1520366308.636315
2018-03-06_135838,22.98,26.91,1520366318.636329
2018-03-06_135848,22.98,26.90,1520366328.636343
2018-03-06_135858,22.98,26.89,1520366338.636357
2018-03-06_135908,22.98,26.88,1520366348.636371
2018-03-06_135918,22.98,26.89,1520366358.636385
2018-03-06_135928,22.97,26.88,1520366368.636399
2018-03-06_135938,22.97,26.88,1520366378.636413
2018-03-06_135948,22.97,26.89,1520366388.636427
2018-03-06_135958,22.97,26.84,1520366398.636441
2018-03-06_140008,22.97,26.89,1520366408.636455
2018-03-06_140018,22.97,26.84,1520366418.636469
2018-03-06_140028,22.98,26.85,1520366428.636483
2018-03-06_140038,22.98,26.88,1520366438.636497
2018-03-06_140048,22.98,26.89,1520366448.636511
2018-03-06_140058,22.98,26.89,1520366458.636525
2018-03-06_140108,22.97,26.88,1520366468.636539
2018-03-06_140118,22.98,26.92,1520366478.636553
2018-03-06_140128,22.95,26.90,1520366488.636567
2018-03-06_140138,22.97,26.89,1520366498.636581
2018-03-06_140148,22.97,26.94,1520366508.636595
2018-03-06_140158,22.97,26.89,1520366518.636609
2018-03-06_140208,22.95,26.88,1520366528.636623
2018-03-06_140218,22.97,26.96,1520366538.636637
2018-03-06_140228,22.98,26.92,1520366548.636651
2018-03-06_140238,22.98,26.96,1520366558.636665
2018-03-06_140248,22.98,26.92,1520366568.636679
2018-03-06_140258,22.97,26.96,1520366578.636693
2018-03-06_140308,22.97,26.92,1520366588.636707
2018-03-06_140318,22.98,26.95,1520366598.636721
2018-03-06_140328,23.02,26.96,1520366608.636735
2018-03-06_140338,22.99,26.98,1520366618.636749
2018-03-06_140348,22.99,26.95,1520366628.636763
2018-03-06_140358,22.97,26.94,1520366638.636777
2018-03-06_140408,22.97,27.02,1520366648.636791
2018-03-06_140418,22.98,27.02,1520366658.636805
2018-03-06_140428,22.97,26.99,1520366668.636819
2018-03-06_140438,22.99,26.99,1520366678.636833
2018-03-06_140448,22.97,27.02,1520366688.636847
2018-03-06_140458,22.99,27.01,1520366698.636861
2018-03-06_140508,22.99,27.02,1520366708.636875
2018-03-06_140518,22.98,27.02,1520366718.636889
2018-03-06_140528,22.98,27.04,1520366728.636903
2018-03-06_140538,22.98,27.05,1520366738.636917
2018-03-06_140548,22.98,27.06,1520366748.636931
2018-03-06_140558,22.98,27.05,1520366758.636945
2018-03-06_140608,22.98,27.09,1520366768.636959
2018-03-06_140618,22.98,27.08,1520366778.636973
2018-03-06_140628,22.98,27.06,1520366788.636987
2018-03-06_140638,22.98,27.11,1520366798.637001
2018-03-06_140648,22.98,27.13,1520366808.637015
2018-03-06_140658,23.01,27.15,1520366818.637029
2018-03-06_140708,23.01,27.17,1520366828.637043
2018-03-06_140718,22.99,27.14,1520366838.637057
2018-03-06_140728,22.98,27.09,1520366848.637071
2018-03-06_140738,22.99,27.14,1520366858.637085
2018-03-06_140748,22.98,27.15,1520366868.637099
2018-03-06_140758,22.99,27.18,1520366878.637113
2018-03-06_140808,22.99,27.21,1520366888.637127
2018-03-06_140818,23.01,27.19,1520366898.637141
2018-03-06_140828,23.01,27.16,1520366908.637155
2018-03-06_140838,22.98,27.21,1520366918.637169
2018-03-06_140848,23.01,27.23,1520366928.637183
2018-03-06_140858,22.99,27.16,1520366938.637197
2018-03-06_140908,22.98,27.26,1520366948.637211
2018-03-06_140918,22.99,27.21,1520366958.637225
2018-03-06_140928,23.01,27.22,1520366968.637239
2018-03-06_140938,23.02,27.21,1520366978.637253
2018-03-06_140948,23.01,27.26,1520366988.637267
2018-03-06_140958,23.02,27.25,1520366998.637281
2018-03-06_141008,22.99,27.28,1520367008.637295
2018-03-06_141018,23.01,27.22,1520367018.637309
2018-03-06_141028,23.01,27.24,1520367028.637323
2018-03-06_141038,22.99,27.26,1520367038.637337
2018-03-06_141048,23.01,27.29,1520367048.637351
2018-03-06_141058,22.99,27.25,1520367058.637365
2018-03-06_141108,22.98,27.29,1520367068.637379
2018-03-06_141118,23.04,27.32,1520367078.637393
2018-03-06_141128,23.01,27.32,1520367088.637407
2018-03-06_141138,23.01,27.31,1520367098.637421
2018-03-06_141148,23.01,27.26,1520367108.637435
2018-03-06_141158,23.02,27.31,1520367118.637449
2018-03-06_141208,22.99,27.32,1520367128.637463
2018-03-06_141218,22.98,27.32,1520367138.637477
2018-03-06_141228,22.99,27.34,1520367148.637491
2018-03-06_141238,23.02,27.29,1520367158.637505
2018-03-06_141248,23.01,27.29,1520367168.637519
2018-03-06_141258,23.01,27.37,1520367178.637533
2018-03-06_141308,23.04,27.32,1520367188.637547
2018-03-06_141318,23.02,27.34,1520367198.637561
2018-03-06_141328,23.01,27.32,1520367208.637575
2018-03-06_141338,23.01,27.34,1520367218.637589
2018-03-06_141348,23.01,27.34,1520367228.637603
2018-03-06_141358,23.01,27.35,1520367238.637617
2018-03-06_141408,23.02,27.32,1520367248.637631
2018-03-06_141418,23.01,27.35,1520367258.637645
2018-03-06_141428,23.01,27.37,1520367268.637659
2018-03-06_141438,22.98,27.38,1520367278.637673
2018-03-06_141448,23.02,27.35,1520367288.637687
2018-03-06_141458,23.01,27.38,1520367298.637701
2018-03-06_141508,23.01,27.37,1520367308.637715
2018-03-06_141518,22.99,27.38,1520367318.637729
2018-03-06_141528,22.99,27.42,1520367328.637743
2018-03-06_141538,23.02,27.39,1520367338.637757
2018-03-06_141548,23.02,27.42,1520367348.637771
2018-03-06_141558,23.02,27.43,1520367358.637785
2018-03-06_141608,22.99,27.43,1520367368.637799
2018-03-06_141618,23.01,27.42,1520367378.637813
2018-03-06_141628,23.01,27.45,1520367388.637827
2018-03-06_141638,22.98,27.40,1520367398.637841
2018-03-06_141648,22.99,27.46,1520367408.637855
2018-03-06_141658,23.02,27.46,1520367418.637869
2018-03-06_141708,22.99,27.42,1520367428.637883
2018-03-06_141718,23.01,27.43,1520367438.637897
2018-03-06_141728,23.02,27.45,1520367448.637911
2018-03-06_141738,23.01,27.48,1520367458.637925
2018-03-06_141748,23.01,27.45,1520367468.637939
2018-03-06_141758,22.99,27.48,1520367478.637953
2018-03-06_141808,22.99,27.43,1520367488.637967
2018-03-06_141818,22.99,27.50,1520367498.637981
2018-03-06_141828,23.02,27.50,1520367508.637995
2018-03-06_141838,23.01,27.50,1520367518.638009
2018-03-06_141848,23.01,27.48,1520367528.638023
2018-03-06_141858,23.02,27.48,1520367538.638037
2018-03-06_141908,23.01,27.48,1520367548.638051
2018-03-06_141918,23.02,27.49,1520367558.638065
2018-03-06_141928,23.01,27.52,1520367568.638079
2018-03-06_141938,23.02,27.55,1520367578.638093
2018-03-06_141948,23.02,27.52,1520367588.638107
2018-03-06_141958,23.01,27.53,1520367598.638121
2018-03-06_142008,23.02,27.51,1520367608.638135
2018-03-06_142018,23.02,27.55,1520367618.638149
2018-03-06_142028,23.02,27.53,1520367628.638163
2018-03-06_142038,22.99,27.61,1520367638.638177
2018-03-06_142048,22.99,27.53,1520367648.638191
2018-03-06_142058,22.99,27.53,1520367658.638205
2018-03-06_142108,23.01,27.55,1520367668.638219
2018-03-06_142118,23.01,27.55,1520367678.638233
2018-03-06_142128,23.01,27.55,1520367688.638247
2018-03-06_142138,23.02,27.59,1520367698.638261
2018-03-06_142148,23.02,27.53,1520367708.638275
2018-03-06_142158,22.99,27.61,1520367718.638289
2018-03-06_142208,22.99,27.59,1520367728.638303
2018-03-06_142218,23.01,27.56,1520367738.638317
2018-03-06_142228,23.01,27.56,1520367748.638331
2018-03-06_142238,22.98,27.56,1520367758.638345
2018-03-06_142248,23.01,27.59,1520367768.638359
2018-03-06_142258,23.01,27.62,1520367778.638373
2018-03-06_142308,23.01,27.63,1520367788.638387
2018-03-06_142318,22.99,27.60,1520367798.638401
2018-03-06_142328,22.98,27.56,1520367808.638415
2018-03-06_142338,22.98,27.60,1520367818.638429
2018-03-06_142348,22.98,27.56,1520367828.638443
2018-03-06_142358,22.99,27.60,1520367838.638457
2018-03-06_142408,23.01,27.60,1520367848.638471
2018-03-06_142418,22.99,27.56,1520367858.638485
2018-03-06_142428,23.01,27.58,1520367868.638499
2018-03-06_142438,23.01,27.53,1520367878.638513
2018-03-06_142448,22.99,27.60,1520367888.638527
2018-03-06_142458,23.02,27.58,1520367898.638541
2018-03-06_142508,22.99,27.59,1520367908.638555
2018-03-06_142518,22.99,27.56,1520367918.638569
2018-03-06_142528,23.01,27.58,1520367928.638583
2018-03-06_142538,22.97,27.62,1520367938.638597
2018-03-06_142548,22.99,27.56,1520367948.638611
2018-03-06_142558,22.99,27.53,1520367958.638625
2018-03-06_142608,22.99,27.52,1520367968.638639
2018-03-06_142618,23.01,27.53,1520367978.638653
2018-03-06_142628,22.99,27.56,1520367988.638667
2018-03-06_142638,22.98,27.53,1520367998.638681
2018-03-06_142648,22.99,27.55,1520368008.638695
2018-03-06_142658,22.99,27.52,1520368018.638709
2018-03-06_142708,22.99,27.52,1520368028.638723
2018-03-06_142718,23.01,27.49,1520368038.638737
2018-03-06_142728,22.99,27.52,1520368048.638751
2018-03-06_142738,22.99,27.49,1520368058.638765
2018-03-06_142748,22.98,27.48,1520368068.638779
2018-03-06_142758,23.01,27.48,1520368078.638793
2018-03-06_142808,22.98,27.49,1520368088.638807
2018-03-06_142818,22.95,27.52,1520368098.638821
2018-03-06_142828,22.98,27.49,1520368108.638835
2018-03-06_142838,22.98,27.47,1520368118.638849
2018-03-06_142848,22.97,27.50,1520368128.638863
2018-03-06_142858,22.97,27.42,1520368138.638877
2018-03-06_142908,22.98,27.50,1520368148.638891
2018-03-06_142918,22.98,27.42,1520368158.638905
2018-03-06_142928,22.95,27.43,1520368168.638919
2018-03-06_142938,22.98,27.42,1520368178.638933
2018-03-06_142948,22.95,27.47,1520368188.638947
2018-03-06_142958,22.97,27.45,1520368198.638961
2018-03-06_143008,22.95,27.42,1520368208.638975
2018-03-06_143018,22.97,27.39,1520368218.638989
2018-03-06_143028,22.94,27.39,1520368228.639003
2018-03-06_143038,22.95,27.33,1520368238.639017
2018-03-06_143048,22.94,27.34,1520368248.639031
2018-03-06_143058,22.94,27.39,1520368258.639045
2018-03-06_143108,22.95,27.37,1520368268.639059
2018-03-06_143118,22.95,27.40,1520368278.639073
2018-03-06_143128,22.95,27.39,1520368288.639087
2018-03-06_143138,22.95,27.36,1520368298.639101
2018-03-06_143148,22.95,27.30,1520368308.639115
2018-03-06_143158,22.95,27.27,1520368318.639129
2018-03-06_143208,22.97,27.33,1520368328.639143
2018-03-06_143218,22.97,27.32,1520368338.639157
2018-03-06_143228,22.94,27.29,1520368348.639171
2018-03-06_143238,22.94,27.32,1520368358.639185
2018-03-06_143248,22.93,27.26,1520368368.639199
2018-03-06_143258,22.97,27.25,1520368378.639213
2018-03-06_143308,22.95,27.29,1520368388.639227
2018-03-06_143318,22.95,27.32,1520368398.639241
2018-03-06_143328,22.93,27.32,1520368408.639255
2018-03-06_143338,22.93,27.30,1520368418.639269
2018-03-06_143348,22.95,27.30,1520368428.639283
2018-03-06_143358,22.94,27.24,1520368438.639297
2018-03-06_143408,22.94,27.26,1520368448.639311
2018-03-06_143418,22.95,27.26,1520368458.639325
2018-03-06_143428,22.94,27.22,1520368468.639339
2018-03-06_143438,22.95,27.20,1520368478.639353
2018-03-06_143448,22.97,27.21,1520368488.639367
2018-03-06_143458,22.95,27.19,1520368498.639381
2018-03-06_143508,22.95,27.20,1520368508.639395
2018-03-06_143518,22.95,27.13,1520368518.639409
2018-03-06_143528,22.97,27.19,1520368528.639423
2018-03-06_143538,22.94,27.15,1520368538.639437
2018-03-06_143548,22.95,27.16,1520368548.639451
2018-03-06_143558,22.93,27.19,1520368558.639465
