date, temp (C), RH (%), epoch time (s)
2018-04-10_174928,23.57,24.63,1523400568.8724344
2018-04-10_174938,23.57,24.56,1523400578.8724484
2018-04-10_174948,23.59,24.63,1523400588.8724625
2018-04-10_174958,23.57,24.57,1523400598.8724763
2018-04-10_175008,23.57,24.59,1523400608.8724904
2018-04-10_175018,23.56,24.57,1523400618.8725045
2018-04-10_175028,23.60,24.57,1523400628.8725183
2018-04-10_175038,23.59,24.58,1523400638.8725324
2018-04-10_175048,23.59,24.66,1523400648.8725467
2018-04-10_175058,23.57,24.66,1523400658.8725605
2018-04-10_175108,23.56,24.64,1523400668.8725746
2018-04-10_175118,23.59,24.64,1523400678.8725886
2018-04-10_175128,23.60,24.66,1523400688.8726027
2018-04-10_175138,23.59,24.67,1523400698.8726165
2018-04-10_175148,23.59,24.72,1523400708.8726306
2018-04-10_175158,23.57,24.68,1523400718.8726447
2018-04-10_175208,23.57,24.67,1523400728.8726585
2018-04-10_175218,23.57,24.72,1523400738.8726726
2018-04-10_175228,23.57,24.67,1523400748.8726866
2018-04-10_175238,23.59,24.75,1523400758.8727005
2018-04-10_175248,23.60,24.75,1523400768.8727145
2018-04-10_175258,23.57,24.73,1523400778.8727286
2018-04-10_175308,23.57,24.72,1523400788.8727424
2018-04-10_175318,23.57,24.77,1523400798.8727565
2018-04-10_175328,23.57,24.71,1523400808.8727705
2018-04-10_175338,23.56,24.77,1523400818.8727844
2018-04-10_175348,23.57,24.79,1523400828.8727984
2018-04-10_175358,23.57,24.79,1523400838.8728125
2018-04-10_175408,23.55,24.76,1523400848.8728266
2018-04-10_175418,23.57,24.77,1523400858.8728404
2018-04-10_175428,23.56,24.80,1523400868.8728545
2018-04-10_175438,23.55,24.79,1523400878.8728685
2018-04-10_175448,23.57,24.79,1523400888.8728824
2018-04-10_175458,23.55,24.81,1523400898.8728964
2018-04-10_175508,23.55,24.79,1523400908.8729105
2018-04-10_175518,23.57,24.79,1523400918.8729243
2018-04-10_175528,23.56,24.82,1523400928.8729384
2018-04-10_175538,23.55,24.78,1523400938.8729525
2018-04-10_175548,23.55,24.83,1523400948.8729663
2018-04-10_175558,23.56,24.79,1523400958.8729806
2018-04-10_175608,23.53,24.79,1523400968.8729947
2018-04-10_175618,23.56,24.83,1523400978.8730085
2018-04-10_175628,23.56,24.79,1523400988.8730226
2018-04-10_175638,23.53,24.77,1523400998.8730366
2018-04-10_175648,23.55,24.79,1523401008.8730507
2018-04-10_175658,23.53,24.78,1523401018.8730645
2018-04-10_175708,23.55,24.80,1523401028.8730786
2018-04-10_175718,23.53,24.83,1523401038.8730927
2018-04-10_175728,23.53,24.85,1523401048.8731065
2018-04-10_175738,23.56,24.83,1523401058.8731205
2018-04-10_175748,23.55,24.86,1523401068.8731346
2018-04-10_175758,23.52,24.83,1523401078.8731484
2018-04-10_175808,23.53,24.82,1523401088.8731625
2018-04-10_175818,23.53,24.86,1523401098.8731766
2018-04-10_175828,23.52,24.80,1523401108.8731904
2018-04-10_175838,23.53,24.77,1523401118.8732045
2018-04-10_175848,23.56,24.79,1523401128.8732185
2018-04-10_175858,23.55,24.80,1523401138.8732324
2018-04-10_175908,23.53,24.77,1523401148.8732464
2018-04-10_175918,23.53,24.84,1523401158.8732605
2018-04-10_175928,23.55,24.79,1523401168.8732746
2018-04-10_175938,23.55,24.82,1523401178.8732884
2018-04-10_175948,23.52,24.83,1523401188.8733025
2018-04-10_175958,23.52,24.80,1523401198.8733165
2018-04-10_180008,23.53,24.76,1523401208.8733304
2018-04-10_180018,23.53,24.82,1523401218.8733444
2018-04-10_180028,23.50,24.82,1523401228.8733585
2018-04-10_180038,23.55,24.78,1523401238.8733723
2018-04-10_180048,23.52,24.80,1523401248.8733864
2018-04-10_180058,23.53,24.82,1523401258.8734007
2018-04-10_180108,23.50,24.77,1523401268.8734145
2018-04-10_180118,23.53,24.72,1523401278.8734286
2018-04-10_180128,23.52,24.73,1523401288.8734426
2018-04-10_180138,23.53,24.77,1523401298.8734565
2018-04-10_180148,23.53,24.76,1523401308.8734705
2018-04-10_180158,23.53,24.79,1523401318.8734846
2018-04-10_180208,23.55,24.74,1523401328.8734987
2018-04-10_180218,23.52,24.73,1523401338.8735125
2018-04-10_180228,23.53,24.72,1523401348.8735266
2018-04-10_180238,23.53,24.69,1523401358.8735406
2018-04-10_180248,23.52,24.74,1523401368.8735545
2018-04-10_180258,23.55,24.72,1523401378.8735685
2018-04-10_180308,23.52,24.69,1523401388.8735826
2018-04-10_180318,23.50,24.73,1523401398.8735964
2018-04-10_180328,23.53,24.66,1523401408.8736105
2018-04-10_180338,23.53,24.68,1523401418.8736246
2018-04-10_180348,23.53,24.69,1523401428.8736384
2018-04-10_180358,23.53,24.66,1523401438.8736525
2018-04-10_180408,23.50,24.65,1523401448.8736665
2018-04-10_180418,23.52,24.65,1523401458.8736804
2018-04-10_180428,23.50,24.65,1523401468.8736944
2018-04-10_180438,23.52,24.63,1523401478.8737085
2018-04-10_180448,23.50,24.61,1523401488.8737226
2018-04-10_180458,23.52,24.65,1523401498.8737364
2018-04-10_180508,23.52,24.65,1523401508.8737504
2018-04-10_180518,23.50,24.62,1523401518.8737645
2018-04-10_180528,23.50,24.57,1523401528.8737783
2018-04-10_180538,23.50,24.58,1523401538.8737924
2018-04-10_180548,23.50,24.57,1523401548.8738065
2018-04-10_180558,23.49,24.57,1523401558.8738203
2018-04-10_180608,23.50,24.57,1523401568.8738346
2018-04-10_180618,23.52,24.58,1523401578.8738487
2018-04-10_180628,23.50,24.55,1523401588.8738625
2018-04-10_180638,23.52,24.55,1523401598.8738766
2018-04-10_180648,23.50,24.51,1523401608.8738906
2018-04-10_180658,23.49,24.47,1523401618.8739045
2018-04-10_180708,23.50,24.51,1523401628.8739185
2018-04-10_180718,23.49,24.51,1523401638.8739326
2018-04-10_180728,23.52,24.52,1523401648.8739467
2018-04-10_180738,23.49,24.48,1523401658.8739605
2018-04-10_180748,23.49,24.48,1523401668.8739746
2018-04-10_180758,23.50,24.43,1523401678.8739886
2018-04-10_180808,23.49,24.51,1523401688.8740025
2018-04-10_180818,23.50,24.47,1523401698.8740165
2018-04-10_180828,23.49,24.43,1523401708.8740306
2018-04-10_180838,23.48,24.46,1523401718.8740444
2018-04-10_180848,23.49,24.48,1523401728.8740585
2018-04-10_180858,23.49,24.44,1523401738.8740726
2018-04-10_180908,23.50,24.40,1523401748.8740864
2018-04-10_180918,23.50,24.40,1523401758.8741004
2018-04-10_180928,23.49,24.45,1523401768.8741145
2018-04-10_180938,23.49,24.43,1523401778.8741283
2018-04-10_180948,23.50,24.47,1523401788.8741424
2018-04-10_180958,23.49,24.46,1523401798.8741565
2018-04-10_181008,23.52,24.43,1523401808.8741705
2018-04-10_181018,23.49,24.41,1523401818.8741844
2018-04-10_181028,23.50,24.43,1523401828.8741984
2018-04-10_181038,23.48,24.40,1523401838.8742125
2018-04-10_181048,23.50,24.39,1523401848.8742263
2018-04-10_181058,23.50,24.39,1523401858.8742404
2018-04-10_181108,23.48,24.33,1523401868.8742547
2018-04-10_181118,23.48,24.37,1523401878.8742685
2018-04-10_181128,23.49,24.33,1523401888.8742826
2018-04-10_181138,23.48,24.33,1523401898.8742967
2018-04-10_181148,23.48,24.36,1523401908.8743105
2018-04-10_181158,23.48,24.37,1523401918.8743246
2018-04-10_181208,23.46,24.39,1523401928.8743386
2018-04-10_181218,23.48,24.33,1523401938.8743525
2018-04-10_181228,23.48,24.35,1523401948.8743665
2018-04-10_181238,23.48,24.33,1523401958.8743806
2018-04-10_181248,23.48,24.30,1523401968.8743947
2018-04-10_181258,23.48,24.32,1523401978.8744085
2018-04-10_181308,23.49,24.29,1523401988.8744226
2018-04-10_181318,23.49,24.32,1523401998.8744366
2018-04-10_181328,23.48,24.28,1523402008.8744504
2018-04-10_181338,23.49,24.25,1523402018.8744645
2018-04-10_181348,23.48,24.28,1523402028.8744786
2018-04-10_181358,23.46,24.28,1523402038.8744924
2018-04-10_181408,23.48,24.26,1523402048.8745065
2018-04-10_181418,23.49,24.30,1523402058.8745205
2018-04-10_181428,23.48,24.28,1523402068.8745344
2018-04-10_181438,23.48,24.25,1523402078.8745484
2018-04-10_181448,23.46,24.25,1523402088.8745625
2018-04-10_181458,23.49,24.25,1523402098.8745763
2018-04-10_181508,23.46,24.25,1523402108.8745904
2018-04-10_181518,23.49,24.23,1523402118.8746045
2018-04-10_181528,23.48,24.23,1523402128.8746185
2018-04-10_181538,23.46,24.19,1523402138.8746324
2018-04-10_181548,23.48,24.19,1523402148.8746464
2018-04-10_181558,23.46,24.21,1523402158.8746605
2018-04-10_181608,23.48,24.16,1523402168.8746743
2018-04-10_181618,23.46,24.22,1523402178.8746886
2018-04-10_181628,23.48,24.21,1523402188.8747027
2018-04-10_181638,23.46,24.19,1523402198.8747165
2018-04-10_181648,23.48,24.15,1523402208.8747306
2018-04-10_181658,23.46,24.21,1523402218.8747447
2018-04-10_181708,23.46,24.18,1523402228.8747585
2018-04-10_181718,23.46,24.20,1523402238.8747725
2018-04-10_181728,23.45,24.15,1523402248.8747866
2018-04-10_181738,23.46,24.17,1523402258.8748004
2018-04-10_181748,23.45,24.18,1523402268.8748145
2018-04-10_181758,23.44,24.16,1523402278.8748286
2018-04-10_181808,23.45,24.21,1523402288.8748426
2018-04-10_181818,23.44,24.15,1523402298.8748565
2018-04-10_181828,23.45,24.16,1523402308.8748705
2018-04-10_181838,23.44,24.18,1523402318.8748846
2018-04-10_181848,23.45,24.13,1523402328.8748984
2018-04-10_181858,23.45,24.19,1523402338.8749125
2018-04-10_181908,23.45,24.11,1523402348.8749266
2018-04-10_181918,23.45,24.11,1523402358.8749404
2018-04-10_181928,23.44,24.12,1523402368.8749545
2018-04-10_181938,23.46,24.12,1523402378.8749685
2018-04-10_181948,23.45,24.14,1523402388.8749824
2018-04-10_181958,23.46,24.11,1523402398.8749964
2018-04-10_182008,23.46,24.12,1523402408.8750105
2018-04-10_182018,23.45,24.16,1523402418.8750243
2018-04-10_182028,23.44,24.12,1523402428.8750384
2018-04-10_182038,23.45,24.15,1523402438.8750525
2018-04-10_182048,23.45,24.14,1523402448.8750665
2018-04-10_182058,23.42,24.15,1523402458.8750803
2018-04-10_182108,23.45,24.12,1523402468.8750944
2018-04-10_182118,23.44,24.14,1523402478.8751087
2018-04-10_182128,23.45,24.15,1523402488.8751225
2018-04-10_182138,23.44,24.12,1523402498.8751366
2018-04-10_182148,23.45,24.11,1523402508.8751507
2018-04-10_182158,23.42,24.15,1523402518.8751645
2018-04-10_182208,23.44,24.15,1523402528.8751786
2018-04-10_182218,23.42,24.18,1523402538.8751926
2018-04-10_182228,23.45,24.15,1523402548.8752065
2018-04-10_182238,23.44,24.16,1523402558.8752205
2018-04-10_182248,23.46,24.15,1523402568.8752346
2018-04-10_182258,23.45,24.15,1523402578.8752484
2018-04-10_182308,23.45,24.16,1523402588.8752625
2018-04-10_182318,23.41,24.15,1523402598.8752766
2018-04-10_182328,23.45,24.16,1523402608.8752906
2018-04-10_182338,23.44,24.13,1523402618.8753045
2018-04-10_182348,23.44,24.16,1523402628.8753185
2018-04-10_182358,23.46,24.15,1523402638.8753326
2018-04-10_182408,23.44,24.20,1523402648.8753464
2018-04-10_182418,23.44,24.17,1523402658.8753605
2018-04-10_182428,23.44,24.20,1523402668.8753746
2018-04-10_182438,23.44,24.19,1523402678.8753884
2018-04-10_182448,23.44,24.17,1523402688.8754025
2018-04-10_182458,23.42,24.15,1523402698.8754165
2018-04-10_182508,23.42,24.19,1523402708.8754303
2018-04-10_182518,23.42,24.23,1523402718.8754444
2018-04-10_182528,23.45,24.19,1523402728.8754585
2018-04-10_182538,23.45,24.20,1523402738.8754723
2018-04-10_182548,23.44,24.25,1523402748.8754864
2018-04-10_182558,23.41,24.25,1523402758.8755004
2018-04-10_182608,23.42,24.23,1523402768.8755145
2018-04-10_182618,23.41,24.23,1523402778.8755283
2018-04-10_182628,23.44,24.26,1523402788.8755426
2018-04-10_182638,23.42,24.28,1523402798.8755567
2018-04-10_182648,23.41,24.21,1523402808.8755705
2018-04-10_182658,23.44,24.25,1523402818.8755846
2018-04-10_182708,23.42,24.24,1523402828.8755987
2018-04-10_182718,23.42,24.21,1523402838.8756125
2018-04-10_182728,23.41,24.30,1523402848.8756266
2018-04-10_182738,23.41,24.30,1523402858.8756406
2018-04-10_182748,23.39,24.31,1523402868.8756545
2018-04-10_182758,23.41,24.27,1523402878.8756685
2018-04-10_182808,23.44,24.28,1523402888.8756826
2018-04-10_182818,23.42,24.28,1523402898.8756964
2018-04-10_182828,23.45,24.31,1523402908.8757105
2018-04-10_182838,23.41,24.31,1523402918.8757246
2018-04-10_182848,23.42,24.34,1523402928.8757386
2018-04-10_182858,23.41,24.34,1523402938.8757524
2018-04-10_182908,23.44,24.35,1523402948.8757665
2018-04-10_182918,23.41,24.38,1523402958.8757806
2018-04-10_182928,23.39,24.35,1523402968.8757944
2018-04-10_182938,23.41,24.31,1523402978.8758085
2018-04-10_182948,23.42,24.38,1523402988.8758225
2018-04-10_182958,23.42,24.39,1523402998.8758364
2018-04-10_183008,23.42,24.34,1523403008.8758504
2018-04-10_183018,23.41,24.41,1523403018.8758645
2018-04-10_183028,23.39,24.44,1523403028.8758783
2018-04-10_183038,23.41,24.42,1523403038.8758924
2018-04-10_183048,23.41,24.46,1523403048.8759065
2018-04-10_183058,23.42,24.42,1523403058.8759203
2018-04-10_183108,23.41,24.46,1523403068.8759344
2018-04-10_183118,23.41,24.45,1523403078.8759484
2018-04-10_183128,23.39,24.46,1523403088.8759627
2018-04-10_183138,23.38,24.46,1523403098.8759766
2018-04-10_183148,23.39,24.46,1523403108.8759906
2018-04-10_183158,23.39,24.46,1523403118.8760047
2018-04-10_183208,23.41,24.55,1523403128.8760185
2018-04-10_183218,23.41,24.56,1523403138.8760326
2018-04-10_183228,23.38,24.55,1523403148.8760467
2018-04-10_183238,23.39,24.54,1523403158.8760605
2018-04-10_183248,23.41,24.57,1523403168.8760746
2018-04-10_183258,23.39,24.56,1523403178.8760886
2018-04-10_183308,23.39,24.56,1523403188.8761024
2018-04-10_183318,23.39,24.57,1523403198.8761165
2018-04-10_183328,23.38,24.57,1523403208.8761306
2018-04-10_183338,23.41,24.56,1523403218.8761444
2018-04-10_183348,23.38,24.58,1523403228.8761585
2018-04-10_183358,23.39,24.63,1523403238.8761725
2018-04-10_183408,23.39,24.60,1523403248.8761866
2018-04-10_183418,23.38,24.66,1523403258.8762004
2018-04-10_183428,23.39,24.61,1523403268.8762145
2018-04-10_183438,23.39,24.67,1523403278.8762286
2018-04-10_183448,23.42,24.68,1523403288.8762424
2018-04-10_183458,23.39,24.68,1523403298.8762565
2018-04-10_183508,23.41,24.71,1523403308.8762705
2018-04-10_183518,23.41,24.71,1523403318.8762844
2018-04-10_183528,23.38,24.69,1523403328.8762984
2018-04-10_183538,23.39,24.68,1523403338.8763125
2018-04-10_183548,23.36,24.72,1523403348.8763263
2018-04-10_183558,23.39,24.73,1523403358.8763404
2018-04-10_183608,23.39,24.77,1523403368.8763545
2018-04-10_183618,23.38,24.75,1523403378.8763683
2018-04-10_183628,23.39,24.77,1523403388.8763824
2018-04-10_183638,23.38,24.76,1523403398.8763967
2018-04-10_183648,23.41,24.80,1523403408.8764107
2018-04-10_183658,23.39,24.80,1523403418.8764246
2018-04-10_183708,23.41,24.80,1523403428.8764386
2018-04-10_183718,23.38,24.82,1523403438.8764527
2018-04-10_183728,23.39,24.83,1523403448.8764665
2018-04-10_183738,23.38,24.82,1523403458.8764806
2018-04-10_183748,23.39,24.82,1523403468.8764946
2018-04-10_183758,23.39,24.80,1523403478.8765085
2018-04-10_183808,23.38,24.89,1523403488.8765225
2018-04-10_183818,23.39,24.88,1523403498.8765366
2018-04-10_183828,23.39,24.89,1523403508.8765504
2018-04-10_183838,23.38,24.89,1523403518.8765645
2018-04-10_183848,23.38,24.86,1523403528.8765786
2018-04-10_183858,23.36,24.86,1523403538.8765924
2018-04-10_183908,23.36,24.88,1523403548.8766065
2018-04-10_183918,23.35,24.91,1523403558.8766205
2018-04-10_183928,23.38,24.94,1523403568.8766346
2018-04-10_183938,23.38,24.94,1523403578.8766484
2018-04-10_183948,23.36,24.95,1523403588.8766625
2018-04-10_183958,23.38,24.93,1523403598.8766766
2018-04-10_184008,23.38,24.97,1523403608.8766904
2018-04-10_184018,23.38,24.94,1523403618.8767045
2018-04-10_184028,23.36,24.98,1523403628.8767185
2018-04-10_184038,23.36,25.01,1523403638.8767323
2018-04-10_184048,23.38,24.95,1523403648.8767464
2018-04-10_184058,23.39,24.95,1523403658.8767605
2018-04-10_184108,23.39,25.02,1523403668.8767743
2018-04-10_184118,23.36,24.97,1523403678.8767884
2018-04-10_184128,23.36,25.00,1523403688.8768024
2018-04-10_184138,23.38,24.99,1523403698.8768163
2018-04-10_184148,23.35,25.01,1523403708.8768306
2018-04-10_184158,23.36,25.04,1523403718.8768446
2018-04-10_184208,23.35,25.06,1523403728.8768587
2018-04-10_184218,23.36,25.01,1523403738.8768725
2018-04-10_184228,23.38,25.04,1523403748.8768866
2018-04-10_184238,23.35,25.05,1523403758.8769007
2018-04-10_184248,23.35,25.01,1523403768.8769145
2018-04-10_184258,23.36,25.04,1523403778.8769286
2018-04-10_184308,23.36,25.04,1523403788.8769426
2018-04-10_184318,23.36,25.04,1523403798.8769565
2018-04-10_184328,23.38,25.09,1523403808.8769705
2018-04-10_184338,23.38,25.04,1523403818.8769846
2018-04-10_184348,23.38,25.10,1523403828.8769984
2018-04-10_184358,23.36,25.02,1523403838.8770125
2018-04-10_184408,23.38,25.08,1523403848.8770266
2018-04-10_184418,23.36,25.06,1523403858.8770404
2018-04-10_184428,23.36,25.05,1523403868.8770545
2018-04-10_184438,23.35,25.08,1523403878.8770685
2018-04-10_184448,23.36,25.05,1523403888.8770826
2018-04-10_184458,23.36,25.06,1523403898.8770964
2018-04-10_184508,23.35,25.10,1523403908.8771105
2018-04-10_184518,23.35,25.05,1523403918.8771245
2018-04-10_184528,23.39,25.08,1523403928.8771384
2018-04-10_184538,23.34,25.06,1523403938.8771524
2018-04-10_184548,23.36,25.09,1523403948.8771665
2018-04-10_184558,23.35,25.08,1523403958.8771803
2018-04-10_184608,23.34,25.12,1523403968.8771944
2018-04-10_184618,23.34,25.06,1523403978.8772085
2018-04-10_184628,23.34,25.08,1523403988.8772223
2018-04-10_184638,23.36,25.06,1523403998.8772364
2018-04-10_184648,23.34,25.06,1523404008.8772507
2018-04-10_184658,23.35,25.05,1523404018.8772645
2018-04-10_184708,23.35,25.05,1523404028.8772786
2018-04-10_184718,23.35,25.07,1523404038.8772926
2018-04-10_184728,23.34,25.10,1523404048.8773067
2018-04-10_184738,23.38,25.06,1523404058.8773205
2018-04-10_184748,23.35,25.06,1523404068.8773346
2018-04-10_184758,23.36,25.06,1523404078.8773487
2018-04-10_184808,23.34,25.06,1523404088.8773625
2018-04-10_184818,23.35,25.04,1523404098.8773766
2018-04-10_184828,23.36,25.03,1523404108.8773906
2018-04-10_184838,23.32,25.07,1523404118.8774045
2018-04-10_184848,23.34,25.06,1523404128.8774185
2018-04-10_184858,23.34,25.08,1523404138.8774326
2018-04-10_184908,23.36,25.04,1523404148.8774464
2018-04-10_184918,23.35,25.05,1523404158.8774605
2018-04-10_184928,23.32,25.04,1523404168.8774745
2018-04-10_184938,23.34,25.03,1523404178.8774884
2018-04-10_184948,23.34,24.99,1523404188.8775024
2018-04-10_184958,23.36,25.01,1523404198.8775165
2018-04-10_185008,23.32,25.00,1523404208.8775306
2018-04-10_185018,23.32,24.98,1523404218.8775444
2018-04-10_185028,23.34,24.99,1523404228.8775585
2018-04-10_185038,23.35,25.02,1523404238.8775725
2018-04-10_185048,23.36,24.98,1523404248.8775864
2018-04-10_185058,23.34,24.97,1523404258.8776004
2018-04-10_185108,23.34,25.01,1523404268.8776145
2018-04-10_185118,23.32,24.95,1523404278.8776283
2018-04-10_185128,23.35,24.95,1523404288.8776424
2018-04-10_185138,23.34,24.94,1523404298.8776565
2018-04-10_185148,23.31,24.94,1523404308.8776703
2018-04-10_185158,23.31,24.92,1523404318.8776846
2018-04-10_185208,23.32,24.94,1523404328.8776987
2018-04-10_185218,23.32,24.93,1523404338.8777125
2018-04-10_185228,23.34,24.92,1523404348.8777266
2018-04-10_185238,23.32,24.92,1523404358.8777406
2018-04-10_185248,23.32,24.92,1523404368.8777547
2018-04-10_185258,23.34,24.92,1523404378.8777685
2018-04-10_185308,23.31,24.87,1523404388.8777826
2018-04-10_185318,23.34,24.88,1523404398.8777966
2018-04-10_185328,23.34,24.87,1523404408.8778105
2018-04-10_185338,23.32,24.87,1523404418.8778245
2018-04-10_185348,23.32,24.87,1523404428.8778386
2018-04-10_185358,23.31,24.86,1523404438.8778524
2018-04-10_185408,23.31,24.84,1523404448.8778665
2018-04-10_185418,23.34,24.84,1523404458.8778806
2018-04-10_185428,23.31,24.87,1523404468.8778944
2018-04-10_185438,23.34,24.80,1523404478.8779085
2018-04-10_185448,23.32,24.79,1523404488.8779225
2018-04-10_185458,23.32,24.79,1523404498.8779364
2018-04-10_185508,23.32,24.79,1523404508.8779504
2018-04-10_185518,23.31,24.79,1523404518.8779645
2018-04-10_185528,23.34,24.77,1523404528.8779786
2018-04-10_185538,23.31,24.74,1523404538.8779924
2018-04-10_185548,23.31,24.76,1523404548.8780065
2018-04-10_185558,23.31,24.76,1523404558.8780205
2018-04-10_185608,23.32,24.75,1523404568.8780344
2018-04-10_185618,23.31,24.73,1523404578.8780484
2018-04-10_185628,23.34,24.72,1523404588.8780625
2018-04-10_185638,23.31,24.69,1523404598.8780763
2018-04-10_185648,23.31,24.70,1523404608.8780904
2018-04-10_185658,23.31,24.69,1523404618.8781047
2018-04-10_185708,23.29,24.67,1523404628.8781185
2018-04-10_185718,23.28,24.68,1523404638.8781326
2018-04-10_185728,23.29,24.66,1523404648.8781466
2018-04-10_185738,23.31,24.69,1523404658.8781605
2018-04-10_185748,23.31,24.67,1523404668.8781745
2018-04-10_185758,23.32,24.66,1523404678.8781886
2018-04-10_185808,23.28,24.65,1523404688.8782027
2018-04-10_185818,23.29,24.65,1523404698.8782165
2018-04-10_185828,23.31,24.67,1523404708.8782306
2018-04-10_185838,23.29,24.63,1523404718.8782446
2018-04-10_185848,23.28,24.63,1523404728.8782585
2018-04-10_185858,23.31,24.61,1523404738.8782725
2018-04-10_185908,23.29,24.61,1523404748.8782866
2018-04-10_185918,23.31,24.63,1523404758.8783004
2018-04-10_185928,23.32,24.59,1523404768.8783145
2018-04-10_185938,23.31,24.61,1523404778.8783286
2018-04-10_185948,23.29,24.54,1523404788.8783424
2018-04-10_185958,23.31,24.61,1523404798.8783565
2018-04-10_190008,23.29,24.51,1523404808.8783705
2018-04-10_190018,23.31,24.57,1523404818.8783844
2018-04-10_190028,23.28,24.52,1523404828.8783984
2018-04-10_190038,23.29,24.51,1523404838.8784125
2018-04-10_190048,23.28,24.52,1523404848.8784266
2018-04-10_190058,23.31,24.50,1523404858.8784404
2018-04-10_190108,23.28,24.48,1523404868.8784544
2018-04-10_190118,23.29,24.50,1523404878.8784685
2018-04-10_190128,23.28,24.50,1523404888.8784823
2018-04-10_190138,23.29,24.46,1523404898.8784964
2018-04-10_190148,23.28,24.44,1523404908.8785105
2018-04-10_190158,23.29,24.48,1523404918.8785243
2018-04-10_190208,23.29,24.48,1523404928.8785386
2018-04-10_190218,23.29,24.41,1523404938.8785527
2018-04-10_190228,23.28,24.44,1523404948.8785665
2018-04-10_190238,23.29,24.45,1523404958.8785806
2018-04-10_190248,23.29,24.41,1523404968.8785946
2018-04-10_190258,23.28,24.44,1523404978.8786085
2018-04-10_190308,23.28,24.43,1523404988.8786225
2018-04-10_190318,23.29,24.41,1523404998.8786366
2018-04-10_190328,23.28,24.38,1523405008.8786507
2018-04-10_190338,23.28,24.41,1523405018.8786645
2018-04-10_190348,23.28,24.43,1523405028.8786786
2018-04-10_190358,23.28,24.39,1523405038.8786926
2018-04-10_190408,23.27,24.40,1523405048.8787065
2018-04-10_190418,23.27,24.42,1523405058.8787205
2018-04-10_190428,23.28,24.37,1523405068.8787346
2018-04-10_190438,23.28,24.39,1523405078.8787484
2018-04-10_190448,23.27,24.39,1523405088.8787625
2018-04-10_190458,23.27,24.35,1523405098.8787766
2018-04-10_190508,23.27,24.34,1523405108.8787904
2018-04-10_190518,23.27,24.31,1523405118.8788044
2018-04-10_190528,23.25,24.34,1523405128.8788185
2018-04-10_190538,23.27,24.35,1523405138.8788323
2018-04-10_190548,23.27,24.31,1523405148.8788464
2018-04-10_190558,23.27,24.31,1523405158.8788605
2018-04-10_190608,23.25,24.30,1523405168.8788745
2018-04-10_190618,23.25,24.28,1523405178.8788884
2018-04-10_190628,23.25,24.32,1523405188.8789024
2018-04-10_190638,23.28,24.31,1523405198.8789165
2018-04-10_190648,23.25,24.27,1523405208.8789303
2018-04-10_190658,23.27,24.27,1523405218.8789444
2018-04-10_190708,23.27,24.33,1523405228.8789587
2018-04-10_190718,23.27,24.29,1523405238.8789725
2018-04-10_190728,23.27,24.26,1523405248.8789866
2018-04-10_190738,23.25,24.30,1523405258.8790007
2018-04-10_190748,23.25,24.31,1523405268.8790145
2018-04-10_190758,23.27,24.26,1523405278.8790286
2018-04-10_190808,23.25,24.29,1523405288.8790426
2018-04-10_190818,23.25,24.24,1523405298.8790565
2018-04-10_190828,23.27,24.27,1523405308.8790705
2018-04-10_190838,23.25,24.29,1523405318.8790846
2018-04-10_190848,23.24,24.24,1523405328.8790987
2018-04-10_190858,23.25,24.23,1523405338.8791125
2018-04-10_190908,23.25,24.25,1523405348.8791265
2018-04-10_190918,23.25,24.27,1523405358.8791406
2018-04-10_190928,23.27,24.27,1523405368.8791544
2018-04-10_190938,23.24,24.23,1523405378.8791685
2018-04-10_190948,23.24,24.27,1523405388.8791826
2018-04-10_190958,23.25,24.26,1523405398.8791964
2018-04-10_191008,23.27,24.26,1523405408.8792105
2018-04-10_191018,23.24,24.29,1523405418.8792245
2018-04-10_191028,23.22,24.23,1523405428.8792384
2018-04-10_191038,23.25,24.27,1523405438.8792524
2018-04-10_191048,23.25,24.24,1523405448.8792665
2018-04-10_191058,23.24,24.30,1523405458.8792803
2018-04-10_191108,23.25,24.26,1523405468.8792944
2018-04-10_191118,23.25,24.30,1523405478.8793085
2018-04-10_191128,23.24,24.30,1523405488.8793225
2018-04-10_191138,23.24,24.23,1523405498.8793364
2018-04-10_191148,23.25,24.26,1523405508.8793504
2018-04-10_191158,23.24,24.29,1523405518.8793645
2018-04-10_191208,23.24,24.31,1523405528.8793783
2018-04-10_191218,23.24,24.34,1523405538.8793926
2018-04-10_191228,23.22,24.29,1523405548.8794067
2018-04-10_191238,23.24,24.24,1523405558.8794205
2018-04-10_191248,23.25,24.27,1523405568.8794346
2018-04-10_191258,23.24,24.27,1523405578.8794487
2018-04-10_191308,23.24,24.29,1523405588.8794625
2018-04-10_191318,23.24,24.29,1523405598.8794765
2018-04-10_191328,23.22,24.29,1523405608.8794906
2018-04-10_191338,23.24,24.31,1523405618.8795044
2018-04-10_191348,23.24,24.28,1523405628.8795185
2018-04-10_191358,23.24,24.33,1523405638.8795326
2018-04-10_191408,23.24,24.29,1523405648.8795466
2018-04-10_191418,23.24,24.33,1523405658.8795605
2018-04-10_191428,23.22,24.34,1523405668.8795745
2018-04-10_191438,23.24,24.31,1523405678.8795886
2018-04-10_191448,23.24,24.33,1523405688.8796024
2018-04-10_191458,23.22,24.31,1523405698.8796165
2018-04-10_191508,23.21,24.30,1523405708.8796306
2018-04-10_191518,23.22,24.33,1523405718.8796444
2018-04-10_191528,23.22,24.38,1523405728.8796585
