date, temp (C), RH (%), epoch time (s)
2018-03-06_172302,24.37,25.82,1520378582.003497
2018-03-06_172312,24.35,25.87,1520378592.003511
2018-03-06_172322,24.34,25.91,1520378602.003525
2018-03-06_172332,24.35,25.91,1520378612.003539
2018-03-06_172342,24.35,25.92,1520378622.003553
2018-03-06_172352,24.35,25.92,1520378632.003567
2018-03-06_172402,24.35,25.93,1520378642.003581
2018-03-06_172412,24.37,25.95,1520378652.003595
2018-03-06_172422,24.37,25.92,1520378662.003609
2018-03-06_172432,24.35,25.93,1520378672.003623
2018-03-06_172442,24.34,25.91,1520378682.003637
2018-03-06_172452,24.35,25.92,1520378692.003651
2018-03-06_172502,24.38,25.96,1520378702.003665
2018-03-06_172512,24.34,25.93,1520378712.003679
2018-03-06_172522,24.34,25.98,1520378722.003693
2018-03-06_172532,24.37,25.95,1520378732.003707
2018-03-06_172542,24.37,25.96,1520378742.003721
2018-03-06_172552,24.37,25.91,1520378752.003735
2018-03-06_172602,24.37,25.99,1520378762.003749
2018-03-06_172612,24.34,25.97,1520378772.003763
2018-03-06_172622,24.37,25.96,1520378782.003777
2018-03-06_172632,24.35,26.01,1520378792.003791
2018-03-06_172642,24.37,25.98,1520378802.003805
2018-03-06_172652,24.35,25.95,1520378812.003819
2018-03-06_172702,24.35,25.99,1520378822.003833
2018-03-06_172712,24.35,25.96,1520378832.003847
2018-03-06_172722,24.35,25.96,1520378842.003861
2018-03-06_172732,24.37,25.95,1520378852.003875
2018-03-06_172742,24.35,25.93,1520378862.003889
2018-03-06_172752,24.35,25.93,1520378872.003903
2018-03-06_172802,24.37,25.88,1520378882.003917
2018-03-06_172812,24.38,25.88,1520378892.003931
2018-03-06_172822,24.35,25.88,1520378902.003945
2018-03-06_172832,24.38,25.87,1520378912.003959
2018-03-06_172842,24.37,25.89,1520378922.003973
2018-03-06_172852,24.37,25.88,1520378932.003987
2018-03-06_172902,24.37,25.85,1520378942.004001
2018-03-06_172912,24.37,25.85,1520378952.004015
2018-03-06_172922,24.34,25.81,1520378962.004029
2018-03-06_172932,24.35,25.81,1520378972.004043
2018-03-06_172942,24.38,25.80,1520378982.004057
2018-03-06_172952,24.37,25.81,1520378992.004071
2018-03-06_173002,24.38,25.80,1520379002.004085
2018-03-06_173012,24.37,25.80,1520379012.004099
2018-03-06_173022,24.37,25.76,1520379022.004113
2018-03-06_173032,24.37,25.77,1520379032.004127
2018-03-06_173042,24.37,25.77,1520379042.004141
2018-03-06_173052,24.37,25.73,1520379052.004155
2018-03-06_173102,24.37,25.77,1520379062.004169
2018-03-06_173112,24.37,25.73,1520379072.004183
2018-03-06_173122,24.38,25.72,1520379082.004197
2018-03-06_173132,24.38,25.72,1520379092.004211
2018-03-06_173142,24.39,25.73,1520379102.004225
2018-03-06_173152,24.35,25.72,1520379112.004239
2018-03-06_173202,24.38,25.69,1520379122.004253
2018-03-06_173212,24.37,25.72,1520379132.004267
2018-03-06_173222,24.37,25.65,1520379142.004281
2018-03-06_173232,24.35,25.63,1520379152.004295
2018-03-06_173242,24.35,25.64,1520379162.004309
2018-03-06_173252,24.38,25.62,1520379172.004323
2018-03-06_173302,24.37,25.59,1520379182.004337
2018-03-06_173312,24.37,25.62,1520379192.004351
2018-03-06_173322,24.38,25.55,1520379202.004365
2018-03-06_173332,24.38,25.56,1520379212.004379
2018-03-06_173342,24.37,25.55,1520379222.004393
2018-03-06_173352,24.37,25.55,1520379232.004407
2018-03-06_173402,24.38,25.54,1520379242.004421
2018-03-06_173412,24.38,25.55,1520379252.004435
2018-03-06_173422,24.37,25.50,1520379262.004449
2018-03-06_173432,24.37,25.52,1520379272.004463
2018-03-06_173442,24.39,25.54,1520379282.004477
2018-03-06_173452,24.39,25.46,1520379292.004491
2018-03-06_173502,24.37,25.47,1520379302.004505
2018-03-06_173512,24.37,25.50,1520379312.004519
2018-03-06_173522,24.37,25.47,1520379322.004533
2018-03-06_173532,24.37,25.48,1520379332.004547
2018-03-06_173542,24.35,25.41,1520379342.004561
2018-03-06_173552,24.35,25.40,1520379352.004575
2018-03-06_173602,24.35,25.40,1520379362.004589
2018-03-06_173612,24.39,25.40,1520379372.004603
2018-03-06_173622,24.35,25.38,1520379382.004617
2018-03-06_173632,24.37,25.38,1520379392.004631
2018-03-06_173642,24.38,25.36,1520379402.004645
2018-03-06_173652,24.37,25.33,1520379412.004659
2018-03-06_173702,24.38,25.33,1520379422.004673
2018-03-06_173712,24.39,25.33,1520379432.004687
2018-03-06_173722,24.35,25.29,1520379442.004701
2018-03-06_173732,24.38,25.25,1520379452.004715
2018-03-06_173742,24.37,25.28,1520379462.004729
2018-03-06_173752,24.35,25.21,1520379472.004743
2018-03-06_173802,24.37,25.23,1520379482.004757
2018-03-06_173812,24.38,25.21,1520379492.004771
2018-03-06_173822,24.37,25.18,1520379502.004785
2018-03-06_173832,24.39,25.12,1520379512.004799
2018-03-06_173842,24.38,25.17,1520379522.004813
2018-03-06_173852,24.37,25.14,1520379532.004827
2018-03-06_173902,24.37,25.10,1520379542.004841
2018-03-06_173912,24.38,25.13,1520379552.004855
2018-03-06_173922,24.37,25.10,1520379562.004869
2018-03-06_173932,24.38,25.03,1520379572.004883
2018-03-06_173942,24.37,25.04,1520379582.004897
2018-03-06_173952,24.35,24.97,1520379592.004911
2018-03-06_174002,24.39,25.04,1520379602.004925
2018-03-06_174012,24.38,24.96,1520379612.004939
2018-03-06_174022,24.38,25.00,1520379622.004953
2018-03-06_174032,24.38,25.00,1520379632.004967
2018-03-06_174042,24.38,24.99,1520379642.004981
2018-03-06_174052,24.35,24.93,1520379652.004995
2018-03-06_174102,24.38,24.90,1520379662.005009
2018-03-06_174112,24.37,24.88,1520379672.005023
2018-03-06_174122,24.35,24.86,1520379682.005037
2018-03-06_174132,24.35,24.83,1520379692.005051
2018-03-06_174142,24.37,24.81,1520379702.005065
2018-03-06_174152,24.37,24.79,1520379712.005079
2018-03-06_174202,24.38,24.77,1520379722.005093
2018-03-06_174212,24.35,24.82,1520379732.005107
2018-03-06_174222,24.38,24.82,1520379742.005121
2018-03-06_174232,24.35,24.77,1520379752.005135
2018-03-06_174242,24.37,24.73,1520379762.005149
2018-03-06_174252,24.35,24.75,1520379772.005163
2018-03-06_174302,24.37,24.77,1520379782.005177
2018-03-06_174312,24.37,24.73,1520379792.005191
2018-03-06_174322,24.37,24.70,1520379802.005205
2018-03-06_174332,24.37,24.74,1520379812.005219
2018-03-06_174342,24.37,24.70,1520379822.005233
2018-03-06_174352,24.37,24.70,1520379832.005247
2018-03-06_174402,24.37,24.67,1520379842.005261
2018-03-06_174412,24.37,24.67,1520379852.005275
2018-03-06_174422,24.39,24.66,1520379862.005289
2018-03-06_174432,24.35,24.63,1520379872.005303
2018-03-06_174442,24.37,24.64,1520379882.005317
2018-03-06_174452,24.37,24.61,1520379892.005331
2018-03-06_174502,24.37,24.67,1520379902.005345
2018-03-06_174512,24.35,24.63,1520379912.005359
2018-03-06_174522,24.37,24.60,1520379922.005373
2018-03-06_174532,24.35,24.57,1520379932.005387
2018-03-06_174542,24.34,24.59,1520379942.005401
2018-03-06_174552,24.37,24.60,1520379952.005415
2018-03-06_174602,24.34,24.57,1520379962.005429
2018-03-06_174612,24.35,24.57,1520379972.005443
2018-03-06_174622,24.35,24.50,1520379982.005457
2018-03-06_174632,24.37,24.56,1520379992.005471
2018-03-06_174642,24.35,24.54,1520380002.005485
2018-03-06_174652,24.35,24.53,1520380012.005499
2018-03-06_174702,24.35,24.56,1520380022.005513
2018-03-06_174712,24.35,24.53,1520380032.005527
2018-03-06_174722,24.34,24.50,1520380042.005541
2018-03-06_174732,24.35,24.48,1520380052.005555
2018-03-06_174742,24.35,24.56,1520380062.005569
2018-03-06_174752,24.35,24.52,1520380072.005583
2018-03-06_174802,24.37,24.52,1520380082.005597
2018-03-06_174812,24.34,24.52,1520380092.005611
2018-03-06_174822,24.35,24.49,1520380102.005625
2018-03-06_174832,24.35,24.45,1520380112.005639
2018-03-06_174842,24.37,24.45,1520380122.005653
2018-03-06_174852,24.35,24.52,1520380132.005667
2018-03-06_174902,24.35,24.49,1520380142.005681
2018-03-06_174912,24.37,24.52,1520380152.005695
2018-03-06_174922,24.35,24.47,1520380162.005709
2018-03-06_174932,24.38,24.47,1520380172.005723
2018-03-06_174942,24.35,24.46,1520380182.005737
2018-03-06_174952,24.35,24.47,1520380192.005751
2018-03-06_175002,24.37,24.46,1520380202.005765
2018-03-06_175012,24.37,24.47,1520380212.005779
2018-03-06_175022,24.35,24.46,1520380222.005793
2018-03-06_175032,24.35,24.47,1520380232.005807
2018-03-06_175042,24.35,24.46,1520380242.005821
2018-03-06_175052,24.34,24.50,1520380252.005835
2018-03-06_175102,24.35,24.49,1520380262.005849
2018-03-06_175112,24.35,24.54,1520380272.005863
2018-03-06_175122,24.32,24.49,1520380282.005877
2018-03-06_175132,24.37,24.52,1520380292.005891
2018-03-06_175142,24.34,24.43,1520380302.005905
2018-03-06_175152,24.35,24.49,1520380312.005919
2018-03-06_175202,24.35,24.49,1520380322.005933
2018-03-06_175212,24.37,24.52,1520380332.005947
2018-03-06_175222,24.34,24.55,1520380342.005961
2018-03-06_175232,24.35,24.50,1520380352.005975
2018-03-06_175242,24.34,24.53,1520380362.005989
2018-03-06_175252,24.37,24.49,1520380372.006003
2018-03-06_175302,24.34,24.50,1520380382.006017
2018-03-06_175312,24.35,24.53,1520380392.006031
2018-03-06_175322,24.35,24.56,1520380402.006045
2018-03-06_175332,24.35,24.49,1520380412.006059
2018-03-06_175342,24.37,24.50,1520380422.006073
2018-03-06_175352,24.37,24.56,1520380432.006087
2018-03-06_175402,24.35,24.52,1520380442.006101
2018-03-06_175412,24.34,24.56,1520380452.006115
2018-03-06_175422,24.38,24.56,1520380462.006129
2018-03-06_175432,24.35,24.54,1520380472.006143
2018-03-06_175442,24.35,24.63,1520380482.006157
2018-03-06_175452,24.34,24.61,1520380492.006171
2018-03-06_175502,24.35,24.60,1520380502.006185
2018-03-06_175512,24.35,24.58,1520380512.006199
2018-03-06_175522,24.34,24.61,1520380522.006213
2018-03-06_175532,24.35,24.64,1520380532.006227
2018-03-06_175542,24.35,24.63,1520380542.006241
2018-03-06_175552,24.35,24.67,1520380552.006255
2018-03-06_175602,24.34,24.64,1520380562.006269
2018-03-06_175612,24.37,24.66,1520380572.006283
2018-03-06_175622,24.37,24.67,1520380582.006297
2018-03-06_175632,24.35,24.65,1520380592.006311
2018-03-06_175642,24.34,24.64,1520380602.006325
2018-03-06_175652,24.35,24.71,1520380612.006339
2018-03-06_175702,24.34,24.70,1520380622.006353
2018-03-06_175712,24.32,24.71,1520380632.006367
2018-03-06_175722,24.35,24.71,1520380642.006381
2018-03-06_175732,24.34,24.71,1520380652.006395
2018-03-06_175742,24.35,24.74,1520380662.006409
2018-03-06_175752,24.34,24.79,1520380672.006423
2018-03-06_175802,24.34,24.83,1520380682.006437
2018-03-06_175812,24.34,24.82,1520380692.006451
2018-03-06_175822,24.37,24.82,1520380702.006465
2018-03-06_175832,24.35,24.80,1520380712.006479
2018-03-06_175842,24.34,24.88,1520380722.006493
2018-03-06_175852,24.34,24.84,1520380732.006507
2018-03-06_175902,24.34,24.90,1520380742.006521
2018-03-06_175912,24.37,24.84,1520380752.006535
2018-03-06_175922,24.35,24.90,1520380762.006549
2018-03-06_175932,24.32,24.88,1520380772.006563
2018-03-06_175942,24.35,24.90,1520380782.006577
2018-03-06_175952,24.32,25.00,1520380792.006591
2018-03-06_180002,24.35,24.97,1520380802.006605
2018-03-06_180012,24.32,24.95,1520380812.006619
2018-03-06_180022,24.35,24.99,1520380822.006633
2018-03-06_180032,24.35,25.04,1520380832.006647
2018-03-06_180042,24.35,25.04,1520380842.006661
2018-03-06_180052,24.34,25.08,1520380852.006675
2018-03-06_180102,24.34,25.06,1520380862.006689
2018-03-06_180112,24.31,25.07,1520380872.006703
2018-03-06_180122,24.34,25.08,1520380882.006717
2018-03-06_180132,24.34,25.12,1520380892.006731
2018-03-06_180142,24.37,25.14,1520380902.006745
2018-03-06_180152,24.35,25.18,1520380912.006759
2018-03-06_180202,24.34,25.12,1520380922.006773
2018-03-06_180212,24.32,25.15,1520380932.006787
2018-03-06_180222,24.34,25.19,1520380942.006801
2018-03-06_180232,24.34,25.19,1520380952.006815
2018-03-06_180242,24.34,25.22,1520380962.006829
2018-03-06_180252,24.34,25.22,1520380972.006843
2018-03-06_180302,24.35,25.23,1520380982.006857
2018-03-06_180312,24.35,25.23,1520380992.006871
2018-03-06_180322,24.37,25.29,1520381002.006885
2018-03-06_180332,24.35,25.33,1520381012.006899
2018-03-06_180342,24.34,25.32,1520381022.006913
2018-03-06_180352,24.34,25.36,1520381032.006927
2018-03-06_180402,24.34,25.37,1520381042.006941
2018-03-06_180412,24.34,25.38,1520381052.006955
2018-03-06_180422,24.35,25.34,1520381062.006969
2018-03-06_180432,24.34,25.41,1520381072.006983
2018-03-06_180442,24.34,25.40,1520381082.006997
2018-03-06_180452,24.37,25.44,1520381092.007011
2018-03-06_180502,24.32,25.49,1520381102.007025
2018-03-06_180512,24.35,25.47,1520381112.007039
2018-03-06_180522,24.35,25.49,1520381122.007053
2018-03-06_180532,24.35,25.51,1520381132.007067
2018-03-06_180542,24.32,25.49,1520381142.007081
2018-03-06_180552,24.35,25.56,1520381152.007095
2018-03-06_180602,24.35,25.55,1520381162.007109
2018-03-06_180612,24.37,25.55,1520381172.007123
2018-03-06_180622,24.34,25.59,1520381182.007137
2018-03-06_180632,24.37,25.60,1520381192.007151
2018-03-06_180642,24.35,25.62,1520381202.007165
2018-03-06_180652,24.35,25.59,1520381212.007179
2018-03-06_180702,24.37,25.65,1520381222.007193
2018-03-06_180712,24.34,25.66,1520381232.007207
2018-03-06_180722,24.35,25.65,1520381242.007221
2018-03-06_180732,24.35,25.63,1520381252.007235
2018-03-06_180742,24.34,25.69,1520381262.007249
2018-03-06_180752,24.34,25.69,1520381272.007263
2018-03-06_180802,24.35,25.67,1520381282.007277
2018-03-06_180812,24.34,25.70,1520381292.007291
2018-03-06_180822,24.34,25.76,1520381302.007305
2018-03-06_180832,24.32,25.69,1520381312.007319
2018-03-06_180842,24.34,25.73,1520381322.007333
2018-03-06_180852,24.34,25.71,1520381332.007347
2018-03-06_180902,24.32,25.72,1520381342.007361
2018-03-06_180912,24.34,25.74,1520381352.007375
2018-03-06_180922,24.38,25.78,1520381362.007389
2018-03-06_180932,24.37,25.78,1520381372.007403
2018-03-06_180942,24.34,25.81,1520381382.007417
2018-03-06_180952,24.35,25.77,1520381392.007431
2018-03-06_181002,24.35,25.78,1520381402.007445
2018-03-06_181012,24.35,25.81,1520381412.007459
2018-03-06_181022,24.32,25.82,1520381422.007473
2018-03-06_181032,24.34,25.78,1520381432.007487
2018-03-06_181042,24.35,25.82,1520381442.007501
2018-03-06_181052,24.32,25.84,1520381452.007515
2018-03-06_181102,24.34,25.88,1520381462.007529
2018-03-06_181112,24.32,25.82,1520381472.007543
2018-03-06_181122,24.31,25.80,1520381482.007557
2018-03-06_181132,24.34,25.84,1520381492.007571
2018-03-06_181142,24.32,25.88,1520381502.007585
2018-03-06_181152,24.34,25.82,1520381512.007599
2018-03-06_181202,24.31,25.85,1520381522.007613
2018-03-06_181212,24.31,25.87,1520381532.007627
2018-03-06_181222,24.32,25.87,1520381542.007641
2018-03-06_181232,24.31,25.82,1520381552.007655
2018-03-06_181242,24.31,25.88,1520381562.007669
2018-03-06_181252,24.32,25.87,1520381572.007683
2018-03-06_181302,24.34,25.85,1520381582.007697
2018-03-06_181312,24.34,25.82,1520381592.007711
2018-03-06_181322,24.34,25.89,1520381602.007725
2018-03-06_181332,24.29,25.85,1520381612.007739
2018-03-06_181342,24.31,25.85,1520381622.007753
2018-03-06_181352,24.31,25.89,1520381632.007767
2018-03-06_181402,24.32,25.85,1520381642.007781
2018-03-06_181412,24.32,25.85,1520381652.007795
2018-03-06_181422,24.32,25.85,1520381662.007809
2018-03-06_181432,24.29,25.85,1520381672.007823
2018-03-06_181442,24.32,25.80,1520381682.007837
2018-03-06_181452,24.31,25.80,1520381692.007851
2018-03-06_181502,24.29,25.81,1520381702.007865
2018-03-06_181512,24.31,25.82,1520381712.007879
2018-03-06_181522,24.34,25.80,1520381722.007893
2018-03-06_181532,24.31,25.78,1520381732.007907
2018-03-06_181542,24.31,25.76,1520381742.007921
2018-03-06_181552,24.32,25.78,1520381752.007935
2018-03-06_181602,24.31,25.83,1520381762.007949
2018-03-06_181612,24.29,25.75,1520381772.007963
2018-03-06_181622,24.32,25.74,1520381782.007977
2018-03-06_181632,24.32,25.77,1520381792.007991
2018-03-06_181642,24.31,25.71,1520381802.008005
2018-03-06_181652,24.31,25.71,1520381812.008019
2018-03-06_181702,24.29,25.70,1520381822.008033
2018-03-06_181712,24.29,25.67,1520381832.008047
2018-03-06_181722,24.31,25.68,1520381842.008061
2018-03-06_181732,24.29,25.66,1520381852.008075
2018-03-06_181742,24.29,25.61,1520381862.008089
2018-03-06_181752,24.28,25.64,1520381872.008103
2018-03-06_181802,24.31,25.64,1520381882.008117
2018-03-06_181812,24.31,25.63,1520381892.008131
2018-03-06_181822,24.29,25.60,1520381902.008145
2018-03-06_181832,24.29,25.53,1520381912.008159
2018-03-06_181842,24.29,25.57,1520381922.008173
2018-03-06_181852,24.28,25.56,1520381932.008187
2018-03-06_181902,24.28,25.46,1520381942.008201
2018-03-06_181912,24.29,25.46,1520381952.008215
2018-03-06_181922,24.31,25.50,1520381962.008229
2018-03-06_181932,24.29,25.46,1520381972.008243
2018-03-06_181942,24.31,25.47,1520381982.008257
2018-03-06_181952,24.27,25.41,1520381992.008271
2018-03-06_182002,24.28,25.42,1520382002.008285
2018-03-06_182012,24.29,25.39,1520382012.008299
2018-03-06_182022,24.28,25.35,1520382022.008313
2018-03-06_182032,24.28,25.35,1520382032.008327
2018-03-06_182042,24.28,25.35,1520382042.008341
2018-03-06_182052,24.27,25.34,1520382052.008355
2018-03-06_182102,24.29,25.24,1520382062.008369
2018-03-06_182112,24.27,25.26,1520382072.008383
2018-03-06_182122,24.29,25.23,1520382082.008397
2018-03-06_182132,24.28,25.23,1520382092.008411
2018-03-06_182142,24.28,25.20,1520382102.008425
2018-03-06_182152,24.27,25.23,1520382112.008439
2018-03-06_182202,24.28,25.19,1520382122.008453
2018-03-06_182212,24.25,25.16,1520382132.008467
2018-03-06_182222,24.29,25.12,1520382142.008481
2018-03-06_182232,24.25,25.16,1520382152.008495
2018-03-06_182242,24.27,25.13,1520382162.008509
2018-03-06_182252,24.27,25.12,1520382172.008523
2018-03-06_182302,24.27,25.05,1520382182.008537
2018-03-06_182312,24.25,25.09,1520382192.008551
2018-03-06_182322,24.28,25.06,1520382202.008565
2018-03-06_182332,24.27,25.04,1520382212.008579
2018-03-06_182342,24.28,25.04,1520382222.008593
2018-03-06_182352,24.27,24.99,1520382232.008607
2018-03-06_182402,24.24,25.02,1520382242.008621
2018-03-06_182412,24.24,24.96,1520382252.008635
2018-03-06_182422,24.27,24.99,1520382262.008649
2018-03-06_182432,24.25,24.90,1520382272.008663
2018-03-06_182442,24.25,24.95,1520382282.008677
2018-03-06_182452,24.25,24.88,1520382292.008691
2018-03-06_182502,24.25,24.91,1520382302.008705
2018-03-06_182512,24.28,24.88,1520382312.008719
2018-03-06_182522,24.25,24.85,1520382322.008733
2018-03-06_182532,24.25,24.83,1520382332.008747
2018-03-06_182542,24.25,24.77,1520382342.008761
2018-03-06_182552,24.24,24.79,1520382352.008775
2018-03-06_182602,24.27,24.80,1520382362.008789
2018-03-06_182612,24.24,24.81,1520382372.008803
2018-03-06_182622,24.25,24.79,1520382382.008817
2018-03-06_182632,24.22,24.74,1520382392.008831
2018-03-06_182642,24.25,24.73,1520382402.008845
2018-03-06_182652,24.24,24.76,1520382412.008859
2018-03-06_182702,24.24,24.72,1520382422.008873
2018-03-06_182712,24.28,24.75,1520382432.008887
2018-03-06_182722,24.27,24.72,1520382442.008901
2018-03-06_182732,24.24,24.69,1520382452.008915
2018-03-06_182742,24.25,24.63,1520382462.008929
2018-03-06_182752,24.24,24.69,1520382472.008943
2018-03-06_182802,24.24,24.68,1520382482.008957
2018-03-06_182812,24.24,24.63,1520382492.008971
2018-03-06_182822,24.25,24.65,1520382502.008985
2018-03-06_182832,24.24,24.63,1520382512.008999
2018-03-06_182842,24.25,24.59,1520382522.009013
2018-03-06_182852,24.25,24.61,1520382532.009027
2018-03-06_182902,24.25,24.62,1520382542.009041
2018-03-06_182912,24.24,24.58,1520382552.009055
2018-03-06_182922,24.22,24.59,1520382562.009069
2018-03-06_182932,24.25,24.59,1520382572.009083
2018-03-06_182942,24.24,24.57,1520382582.009097
2018-03-06_182952,24.22,24.56,1520382592.009111
2018-03-06_183002,24.24,24.52,1520382602.009125
2018-03-06_183012,24.24,24.56,1520382612.009139
2018-03-06_183022,24.27,24.53,1520382622.009153
2018-03-06_183032,24.25,24.52,1520382632.009167
2018-03-06_183042,24.24,24.53,1520382642.009181
2018-03-06_183052,24.22,24.48,1520382652.009195
2018-03-06_183102,24.24,24.54,1520382662.009209
2018-03-06_183112,24.25,24.54,1520382672.009223
2018-03-06_183122,24.28,24.47,1520382682.009237
2018-03-06_183132,24.24,24.51,1520382692.009251
2018-03-06_183142,24.22,24.52,1520382702.009265
2018-03-06_183152,24.24,24.48,1520382712.009279
2018-03-06_183202,24.22,24.47,1520382722.009293
2018-03-06_183212,24.22,24.50,1520382732.009307
2018-03-06_183222,24.22,24.45,1520382742.009321
2018-03-06_183232,24.24,24.48,1520382752.009335
2018-03-06_183242,24.25,24.45,1520382762.009349
2018-03-06_183252,24.22,24.47,1520382772.009363
2018-03-06_183302,24.24,24.48,1520382782.009377
2018-03-06_183312,24.24,24.45,1520382792.009391
2018-03-06_183322,24.24,24.44,1520382802.009405
2018-03-06_183332,24.22,24.47,1520382812.009419
2018-03-06_183342,24.25,24.45,1520382822.009433
2018-03-06_183352,24.24,24.47,1520382832.009447
2018-03-06_183402,24.24,24.47,1520382842.009461
2018-03-06_183412,24.25,24.42,1520382852.009475
2018-03-06_183422,24.22,24.43,1520382862.009489
2018-03-06_183432,24.24,24.45,1520382872.009503
2018-03-06_183442,24.22,24.48,1520382882.009517
2018-03-06_183452,24.22,24.47,1520382892.009531
2018-03-06_183502,24.25,24.45,1520382902.009545
2018-03-06_183512,24.25,24.42,1520382912.009559
2018-03-06_183522,24.24,24.47,1520382922.009573
2018-03-06_183532,24.22,24.46,1520382932.009587
2018-03-06_183542,24.25,24.48,1520382942.009601
2018-03-06_183552,24.22,24.47,1520382952.009615
2018-03-06_183602,24.27,24.50,1520382962.009629
2018-03-06_183612,24.22,24.45,1520382972.009643
2018-03-06_183622,24.25,24.45,1520382982.009657
2018-03-06_183632,24.24,24.47,1520382992.009671
2018-03-06_183642,24.24,24.48,1520383002.009685
2018-03-06_183652,24.24,24.42,1520383012.009699
2018-03-06_183702,24.24,24.44,1520383022.009713
2018-03-06_183712,24.24,24.51,1520383032.009727
2018-03-06_183722,24.24,24.50,1520383042.009741
2018-03-06_183732,24.24,24.50,1520383052.009755
2018-03-06_183742,24.22,24.54,1520383062.009769
2018-03-06_183752,24.24,24.51,1520383072.009783
2018-03-06_183802,24.22,24.59,1520383082.009797
2018-03-06_183812,24.25,24.52,1520383092.009811
2018-03-06_183822,24.22,24.59,1520383102.009825
2018-03-06_183832,24.24,24.54,1520383112.009839
2018-03-06_183842,24.25,24.59,1520383122.009853
2018-03-06_183852,24.22,24.57,1520383132.009867
2018-03-06_183902,24.24,24.52,1520383142.009881
2018-03-06_183912,24.25,24.58,1520383152.009895
2018-03-06_183922,24.25,24.61,1520383162.009909
2018-03-06_183932,24.24,24.62,1520383172.009923
2018-03-06_183942,24.24,24.62,1520383182.009937
2018-03-06_183952,24.25,24.61,1520383192.009951
2018-03-06_184002,24.24,24.65,1520383202.009965
2018-03-06_184012,24.25,24.63,1520383212.009979
2018-03-06_184022,24.25,24.62,1520383222.009993
2018-03-06_184032,24.25,24.66,1520383232.010007
2018-03-06_184042,24.24,24.67,1520383242.010021
2018-03-06_184052,24.24,24.65,1520383252.010035
2018-03-06_184102,24.27,24.66,1520383262.010049
2018-03-06_184112,24.25,24.68,1520383272.010063
2018-03-06_184122,24.27,24.74,1520383282.010077
2018-03-06_184132,24.24,24.73,1520383292.010091
2018-03-06_184142,24.22,24.74,1520383302.010105
2018-03-06_184152,24.25,24.77,1520383312.010119
2018-03-06_184202,24.25,24.76,1520383322.010133
2018-03-06_184212,24.24,24.79,1520383332.010147
2018-03-06_184222,24.24,24.77,1520383342.010161
2018-03-06_184232,24.24,24.79,1520383352.010175
2018-03-06_184242,24.24,24.82,1520383362.010189
2018-03-06_184252,24.25,24.84,1520383372.010203
2018-03-06_184302,24.25,24.87,1520383382.010217
2018-03-06_184312,24.25,24.84,1520383392.010231
2018-03-06_184322,24.24,24.85,1520383402.010245
2018-03-06_184332,24.24,24.87,1520383412.010259
2018-03-06_184342,24.24,24.88,1520383422.010273
2018-03-06_184352,24.27,24.90,1520383432.010287
2018-03-06_184402,24.24,24.91,1520383442.010301
2018-03-06_184412,24.24,24.93,1520383452.010315
2018-03-06_184422,24.25,24.94,1520383462.010329
2018-03-06_184432,24.24,24.91,1520383472.010343
2018-03-06_184442,24.25,24.96,1520383482.010357
2018-03-06_184452,24.25,24.99,1520383492.010371
2018-03-06_184502,24.24,25.05,1520383502.010385
2018-03-06_184512,24.25,25.06,1520383512.010399
2018-03-06_184522,24.25,25.04,1520383522.010413
2018-03-06_184532,24.22,25.05,1520383532.010427
2018-03-06_184542,24.24,25.09,1520383542.010441
2018-03-06_184552,24.25,25.06,1520383552.010455
2018-03-06_184602,24.25,25.10,1520383562.010469
2018-03-06_184612,24.22,25.11,1520383572.010483
2018-03-06_184622,24.24,25.14,1520383582.010497
2018-03-06_184632,24.24,25.13,1520383592.010511
2018-03-06_184642,24.25,25.14,1520383602.010525
2018-03-06_184652,24.22,25.23,1520383612.010539
2018-03-06_184702,24.22,25.13,1520383622.010553
2018-03-06_184712,24.24,25.20,1520383632.010567
2018-03-06_184722,24.24,25.24,1520383642.010581
2018-03-06_184732,24.24,25.24,1520383652.010595
2018-03-06_184742,24.24,25.23,1520383662.010609
2018-03-06_184752,24.22,25.27,1520383672.010623
2018-03-06_184802,24.25,25.27,1520383682.010637
2018-03-06_184812,24.27,25.29,1520383692.010651
2018-03-06_184822,24.24,25.25,1520383702.010665
2018-03-06_184832,24.27,25.38,1520383712.010679
2018-03-06_184842,24.24,25.32,1520383722.010693
2018-03-06_184852,24.25,25.36,1520383732.010707
2018-03-06_184902,24.25,25.38,1520383742.010721
2018-03-06_184912,24.24,25.35,1520383752.010735
2018-03-06_184922,24.25,25.39,1520383762.010749
2018-03-06_184932,24.27,25.37,1520383772.010763
2018-03-06_184942,24.24,25.38,1520383782.010777
2018-03-06_184952,24.24,25.43,1520383792.010791
2018-03-06_185002,24.25,25.43,1520383802.010805
2018-03-06_185012,24.24,25.40,1520383812.010819
2018-03-06_185022,24.25,25.46,1520383822.010833
2018-03-06_185032,24.25,25.46,1520383832.010847
2018-03-06_185042,24.25,25.46,1520383842.010861
2018-03-06_185052,24.24,25.46,1520383852.010875
2018-03-06_185102,24.24,25.49,1520383862.010889
2018-03-06_185112,24.25,25.51,1520383872.010903
2018-03-06_185122,24.27,25.54,1520383882.010917
2018-03-06_185132,24.25,25.55,1520383892.010931
2018-03-06_185142,24.25,25.54,1520383902.010945
2018-03-06_185152,24.25,25.53,1520383912.010959
2018-03-06_185202,24.25,25.60,1520383922.010973
2018-03-06_185212,24.25,25.58,1520383932.010987
2018-03-06_185222,24.24,25.60,1520383942.011001
